,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,ncells,significant_adj_new
1535,0.45935918254440244_0.010178558119067316,ETV7g4,0.40599480354419626,0.95,False,0.9999999999999998,False,7.510047639753471,7.43159910706458,36.52174,23,False
1536,0.45935918254440244_0.010178558119067316,IFNGR1g1,0.5975444915425374,0.75,False,0.9999999999999998,False,8.425588644575983,9.071131428711265,32.565216,23,False (lost)
1537,0.45935918254440244_0.010178558119067316,IFNGR1g2,0.8272806116971729,0.2,False,0.9999995982654889,False,8.236451164053829,8.463120347512321,30.782608,23,False (lost)
1538,0.45935918254440244_0.010178558119067316,IFNGR1g3,0.7885689586691855,0.3,False,0.9999999985188867,False,7.785431402610001,7.599792477652653,30.347826,23,False (lost)
1539,0.45935918254440244_0.010178558119067316,IFNGR1g4,0.879186744851026,0.1,False,0.9994924712139436,False,8.300561317290265,8.539434520831344,31.565218,23,False (lost)
1540,0.45935918254440244_0.010178558119067316,IFNGR2g1,0.5972060650555466,0.6,False,0.9999999999999981,False,7.586179536964085,7.39265163997446,38.0,23,False (lost)
1541,0.45935918254440244_0.010178558119067316,IFNGR2g2,0.7199039526653115,0.4,False,0.9999999999982541,False,7.729509021156938,7.5566127207504,35.391304,23,False (lost)
1542,0.45935918254440244_0.010178558119067316,IFNGR2g3,0.6251687952863172,0.7,False,0.9999999999999998,False,8.040214574634758,8.272758985085035,36.434784,23,False (lost)
1543,0.45935918254440244_0.010178558119067316,IFNGR2g4,0.8087797098008078,0.1,False,0.9994924712139436,False,7.639324028737505,7.2873669787760385,33.565216,23,False (lost)
1544,0.45935918254440244_0.010178558119067316,IRF1g1,0.6554174149242114,0.45,False,0.9999999999993733,False,7.48446361381801,7.131008443813646,35.304348,23,False (lost)
1545,0.45935918254440244_0.010178558119067316,IRF1g2,0.7230114795499194,0.25,False,0.9999999820609958,False,7.572171981751453,7.238831115054822,31.652174,23,False (lost)
1546,0.45935918254440244_0.010178558119067316,IRF1g3,0.6026227657484435,0.75,False,0.9999999999999998,False,7.669587871444734,7.554051608242861,34.739132,23,False (lost)
1547,0.45935918254440244_0.010178558119067316,IRF1g4,0.6900242639721865,0.45,False,0.9999999999993733,False,7.686792920728603,7.501060208586854,39.826088,23,False (lost)
1548,0.45935918254440244_0.010178558119067316,IRF7g1,0.7253660338601993,0.15,False,0.9999841332876445,False,7.486206165985966,7.06454492921357,30.608696,23,False (lost)
1549,0.45935918254440244_0.010178558119067316,IRF7g2,0.7238826185001805,0.4,False,0.9999999999982541,False,8.208302510401547,8.510221033404749,28.695652,23,False
1550,0.45935918254440244_0.010178558119067316,IRF7g3,0.7342102659177865,0.3,False,0.9999999985188867,False,8.174266134481,8.431820634146053,30.652174,23,False
1551,0.45935918254440244_0.010178558119067316,IRF7g4,0.641362359408677,0.55,False,0.9999999999999972,False,7.252188517354081,6.680513306401319,39.608696,23,False (lost)
1552,0.45935918254440244_0.010178558119067316,JAK2g1,0.7796647979734619,0.2,False,0.9999995982654889,False,8.020266399315078,8.078366631758527,31.956522,23,False (lost)
1553,0.45935918254440244_0.010178558119067316,JAK2g2,0.7651930636685416,0.2,False,0.9999995982654889,False,7.086502819206451,6.2253112058461975,35.782608,23,False (lost)
1554,0.45935918254440244_0.010178558119067316,JAK2g3,0.9473850417772169,0.05,False,0.9817004161938907,False,7.3128432222638065,6.49580003385223,31.652174,23,False (lost)
1555,0.45935918254440244_0.010178558119067316,JAK2g4,0.9490198248059283,0.05,False,0.9817004161938907,False,7.197083124054578,6.262645054405064,39.347828,23,False (lost)
1556,0.45935918254440244_0.010178558119067316,MARCH8g1,0.5770187244852085,0.5,False,0.9999999999998863,False,7.525223620803048,7.290927148222725,32.913044,23,False
1557,0.45935918254440244_0.010178558119067316,MARCH8g2,0.7124960767163593,0.25,False,0.9999999820609958,False,7.027036922984305,6.1590764003540865,36.695652,23,False (lost)
1558,0.45935918254440244_0.010178558119067316,MARCH8g3,0.5201113251650824,0.8,False,0.9999999999999998,False,7.183841485342047,6.665070276620849,34.782608,23,False
1559,0.45935918254440244_0.010178558119067316,MARCH8g4,0.5762809024806623,0.55,False,0.9999999999999972,False,7.34175451168894,6.924726751999054,33.782608,23,False
1560,0.45935918254440244_0.010178558119067316,NFKBIAg1,0.518009788112133,0.55,False,0.9999999999999972,False,7.3443885156961,6.988265874381906,35.434784,23,False
1561,0.45935918254440244_0.010178558119067316,NFKBIAg2,0.6778066666143001,0.65,False,0.9999999999999981,False,7.53269747516237,7.205086914812274,38.217392,23,False (lost)
1562,0.45935918254440244_0.010178558119067316,NFKBIAg3,0.5687594195918129,0.7,False,0.9999999999999998,False,7.592543622438181,7.433826456386385,33.347828,23,False (lost)
1563,0.45935918254440244_0.010178558119067316,PDCD1LG2g1,0.49577909227310446,0.8,False,0.9999999999999998,False,7.644774163512531,7.611267865853793,31.52174,23,False
1564,0.45935918254440244_0.010178558119067316,PDCD1LG2g2,0.30342376252795233,1.0,False,1.0,False,7.950829021098298,8.415732910770476,30.304348,23,False
1565,0.45935918254440244_0.010178558119067316,PDCD1LG2g3,0.4811027061763422,0.8,False,0.9999999999999998,False,7.73327799169594,7.802951908317375,33.739132,23,False (lost)
1566,0.45935918254440244_0.010178558119067316,PDCD1LG2g4,0.4031512465325866,0.9,False,0.9999999999999998,False,7.587637789883514,7.58962296433628,31.26087,23,False
1567,0.45935918254440244_0.010178558119067316,POU2F2g1,0.7948580136721493,0.3,False,0.9999999985188867,False,7.952958082581608,7.928556782592903,29.652174,23,False (lost)
1568,0.45935918254440244_0.010178558119067316,POU2F2g2,0.5702594729229888,0.7,False,0.9999999999999998,False,7.5667032346854235,7.380645627549696,33.95652,23,False
1569,0.45935918254440244_0.010178558119067316,POU2F2g3,0.6331521918984917,0.6,False,0.9999999999999981,False,6.920763685798953,6.02587381080125,38.826088,23,False (lost)
1570,0.45935918254440244_0.010178558119067316,SMAD4g1,0.6026535125574402,0.7,False,0.9999999999999998,False,7.807237924581082,7.829320967706563,34.217392,23,False (lost)
1571,0.45935918254440244_0.010178558119067316,SMAD4g2,1.254641812813679,0.0,True,0.0,True,7.611465638571861,6.7857880954318786,38.52174,23,True
1572,0.45935918254440244_0.010178558119067316,SMAD4g3,0.8747203261341969,0.1,False,0.9994924712139436,False,6.984290191975169,5.911358688917977,37.47826,23,False (lost)
1573,0.45935918254440244_0.010178558119067316,SMAD4g4,1.05643000333699,0.1,False,0.9994924712139436,False,7.765323642877747,7.291715913520339,24.434782,23,False (lost)
1574,0.45935918254440244_0.010178558119067316,STAT1g1,0.9491217637484617,0.05,False,0.9817004161938907,False,7.584519467456811,7.037415802266995,40.782608,23,False (lost)
1575,0.45935918254440244_0.010178558119067316,STAT1g2,1.0507594020858075,0.0,True,0.0,True,7.587844562638903,6.942428354293835,39.391304,23,True
1576,0.45935918254440244_0.010178558119067316,STAT1g3,0.9286916676979224,0.0,True,0.0,True,7.509294670670177,6.9073963047442675,34.391304,23,True
1577,0.45935918254440244_0.010178558119067316,STAT2g1,0.6491372697955349,0.4,False,0.9999999999982541,False,7.407489688995489,6.983340739297281,37.95652,23,False (lost)
1578,0.45935918254440244_0.010178558119067316,STAT2g2,1.0243415142072916,0.05,False,0.9817004161938907,False,7.536972890301489,6.8671028974975235,34.260868,23,False (lost)
1579,0.45935918254440244_0.010178558119067316,STAT2g3,0.45982447922709735,0.85,False,0.9999999999999998,False,6.979395784696358,6.316465721267455,34.434784,23,False (lost)
1580,0.45935918254440244_0.010178558119067316,STAT2g4,0.5286819354382111,0.55,False,0.9999999999999972,False,7.074132234930026,6.4370811655236775,40.869564,23,False (lost)
1581,0.45935918254440244_0.010178558119067316,STAT3g1,0.47174891529894936,0.8,False,0.9999999999999998,False,6.994148085555225,6.334045886913339,36.95652,23,False
1582,0.45935918254440244_0.010178558119067316,STAT3g2,0.6219701201933647,0.7,False,0.9999999999999998,False,7.587175316501611,7.369879143911695,32.52174,23,False
1583,0.45935918254440244_0.010178558119067316,STAT3g3,0.3354646299246662,1.0,False,1.0,False,7.2218311717814245,6.925696344740021,31.956522,23,False (lost)
1584,0.45935918254440244_0.010178558119067316,STAT3g4,0.8378586265171659,0.05,False,0.9817004161938907,False,7.162254722929611,6.304149450443892,37.260868,23,False (lost)
1585,0.45935918254440244_0.010178558119067316,STAT5Ag1,0.8418946863650518,0.15,False,0.9999841332876445,False,7.450083515298559,6.875770975333898,34.565216,23,False (lost)
1586,0.45935918254440244_0.010178558119067316,STAT5Ag2,0.41777537559117484,0.85,False,0.9999999999999998,False,7.004261727206793,6.408246709924246,36.47826,23,False
1587,0.45935918254440244_0.010178558119067316,STAT5Ag3,0.45395569236410527,0.85,False,0.9999999999999998,False,6.665495951113926,5.694534840965585,37.565216,23,False
1588,0.45935918254440244_0.010178558119067316,STAT5Ag4,0.4401429039065352,0.8,False,0.9999999999999998,False,7.033980953440363,6.445317634076028,40.739132,23,False
1589,0.45935918254440244_0.010178558119067316,TNFRSF14g1,0.45297730064809727,0.95,False,0.9999999999999998,False,7.334163801234255,7.032848932922249,36.04348,23,False
1590,0.45935918254440244_0.010178558119067316,TNFRSF14g2,0.7531084749555603,0.05,False,0.9817004161938907,False,7.2523808430077565,6.569151842161789,40.0,23,False
1591,0.45935918254440244_0.010178558119067316,TNFRSF14g3,0.45860518587918087,0.85,False,0.9999999999999998,False,7.29991310854118,6.958719662305015,35.130436,23,False
1592,0.45935918254440244_0.010178558119067316,UBE2L6g1,0.5400616408920138,0.65,False,0.9999999999999981,False,7.030988412777048,6.339413815763918,36.608696,23,False
1593,0.45935918254440244_0.010178558119067316,UBE2L6g2,0.4468073497253773,0.95,False,0.9999999999999998,False,6.963464406464469,6.2976200943053975,38.217392,23,False
1594,0.45935918254440244_0.010178558119067316,UBE2L6g4,0.5816130055200466,0.45,False,0.9999999999993733,False,7.557645409702221,7.351176444986231,35.739132,23,False
1595,0.45935918254440244_0.010178558119067316,control,0.0,0.0,True,0.0,control,7.182501368898164,7.182501368898164,33.347828,23,control
1596,0.45935918254440244_0.09036800464548167,ATF2g1,4.100455832190519,0.15,False,0.9994334078112806,False,42.94560703310205,38.843911508638826,279.47827,23,False
1597,0.45935918254440244_0.09036800464548167,ATF2g2,5.401946272166462,0.1,False,0.9962428978738637,False,44.800671817307176,41.252550637073135,257.56522,23,False (lost)
1598,0.45935918254440244_0.09036800464548167,ATF2g3,3.5852434463703275,0.45,False,0.9999980592072156,False,41.885934018634295,37.23977786552352,334.73914,23,False (lost)
1599,0.45935918254440244_0.09036800464548167,ATF2g4,3.8824289962856824,0.5,False,0.9999980926513672,False,41.663093838504075,36.49691195534771,369.30435,23,False
1600,0.45935918254440244_0.09036800464548167,BRD4g1,8.495991161911483,0.0,True,0.0,True,46.41744778459322,41.392057681900205,244.17392,23,True
1601,0.45935918254440244_0.09036800464548167,BRD4g3,3.182822308114048,0.6,False,0.9999980926513672,False,40.46345825431977,34.79724747515073,415.47827,23,False
1602,0.45935918254440244_0.09036800464548167,BRD4g4,3.7348564820073733,0.35,False,0.9999973482691541,False,40.4809329082767,34.28016260917127,396.52173,23,False (lost)
1603,0.45935918254440244_0.09036800464548167,CAV1g1,4.408308695606827,0.0,True,0.0,True,41.77942780774055,36.203700194499525,315.08694,23,True (gained)
1604,0.45935918254440244_0.09036800464548167,CAV1g2,4.597571650318152,0.15,False,0.9994334078112806,False,46.135411683185175,44.726404990677445,292.3913,23,False
1605,0.45935918254440244_0.09036800464548167,CAV1g3,3.267682080300588,0.55,False,0.9999980926513672,False,41.24872517859658,36.282921551517816,328.0435,23,False
1606,0.45935918254440244_0.09036800464548167,CAV1g4,4.919838860764457,0.1,False,0.9962428978738637,False,43.34962237651604,38.832559166892864,280.08694,23,False
1607,0.45935918254440244_0.09036800464548167,CD86g1,3.7880605668031038,0.2,False,0.9999149294082698,False,39.232717952324684,31.73052861247151,370.56522,23,False (lost)
1608,0.45935918254440244_0.09036800464548167,CD86g2,2.8386262521572334,0.65,False,0.9999980926513672,False,40.18396694540902,34.58246091328605,361.34784,23,False (lost)
1609,0.45935918254440244_0.09036800464548167,CD86g3,3.7242465400505864,0.3,False,0.9999973482691541,False,40.06682756431927,33.46256186321317,350.21738,23,False
1610,0.45935918254440244_0.09036800464548167,CD86g4,2.8691050291618794,0.8,False,0.9999980926513672,False,41.24350457261056,36.67105739068449,357.13043,23,False (lost)
1611,0.45935918254440244_0.09036800464548167,CMTM6g1,4.6625097820908294,0.1,False,0.9962428978738637,False,42.69684406886189,37.78433163025819,277.82608,23,False
1612,0.45935918254440244_0.09036800464548167,CMTM6g2,4.1978003146413485,0.35,False,0.9999973482691541,False,42.802432023095655,38.460217006175206,268.73914,23,False (lost)
1613,0.45935918254440244_0.09036800464548167,CMTM6g3,3.9288462655617096,0.1,False,0.9962428978738637,False,40.06652360159711,33.25735421225777,317.82608,23,False
1614,0.45935918254440244_0.09036800464548167,CUL3g1,2.646100622754801,0.95,False,0.9999980926513672,False,42.40380424501466,39.21466114189977,270.0,23,False (lost)
1615,0.45935918254440244_0.09036800464548167,CUL3g2,5.781205930290639,0.0,True,0.0,True,41.77747718947638,34.82690172328738,301.34784,23,True
1616,0.45935918254440244_0.09036800464548167,ETV7g1,5.352593378166851,0.05,False,0.9515054747505768,False,44.01006751726963,39.72069493099766,301.13043,23,False
1617,0.45935918254440244_0.09036800464548167,ETV7g2,3.007672675710971,0.9,False,0.9999980926513672,False,46.4370977918795,46.91967618267328,264.47827,23,False
1618,0.45935918254440244_0.09036800464548167,ETV7g3,4.631887732362813,0.25,False,0.9999865912197845,False,46.3405153781474,45.102296298557235,234.43478,23,False
1619,0.45935918254440244_0.09036800464548167,ETV7g4,4.703287278265336,0.15,False,0.9994334078112806,False,43.243798340316204,38.83746267699233,335.56522,23,False
1620,0.45935918254440244_0.09036800464548167,IFNGR1g1,7.758943050822985,0.0,True,0.0,True,48.534463702003656,46.36313762780957,257.47827,23,True
1621,0.45935918254440244_0.09036800464548167,IFNGR1g2,6.462417700303426,0.0,True,0.0,True,46.7182218837079,44.02717934173763,239.95653,23,True
1622,0.45935918254440244_0.09036800464548167,IFNGR1g3,8.117203343675747,0.0,True,0.0,True,48.81866715110437,46.57328423315824,279.56522,23,True
1623,0.45935918254440244_0.09036800464548167,IFNGR1g4,8.344992205416354,0.0,True,0.0,True,47.148756982294444,43.00567503379779,294.9565,23,True
1624,0.45935918254440244_0.09036800464548167,IFNGR2g1,7.6869698204735215,0.0,True,0.0,True,44.54736695975132,38.46091737365437,297.6087,23,True
1625,0.45935918254440244_0.09036800464548167,IFNGR2g2,6.412422507104111,0.05,False,0.9515054747505768,False,45.31453172537243,41.269794218266,290.13043,23,False (lost)
1626,0.45935918254440244_0.09036800464548167,IFNGR2g3,8.606367545192583,0.0,True,0.0,True,44.83561228001462,38.11801028946191,382.9565,23,True
1627,0.45935918254440244_0.09036800464548167,IFNGR2g4,7.395467666412358,0.0,True,0.0,True,45.10167339437576,39.861032396964404,276.26086,23,True
1628,0.45935918254440244_0.09036800464548167,IRF1g1,3.607045923292553,0.65,False,0.9999980926513672,False,41.445383964108984,36.336875279550675,355.43478,23,False (lost)
1629,0.45935918254440244_0.09036800464548167,IRF1g2,3.5049006300925996,0.65,False,0.9999980926513672,False,45.03625315195428,43.620758948441186,265.52173,23,False (lost)
1630,0.45935918254440244_0.09036800464548167,IRF1g3,6.625707869095919,0.0,True,0.0,True,46.06718944373745,42.56182429300421,316.78262,23,True
1631,0.45935918254440244_0.09036800464548167,IRF1g4,5.501713146475879,0.0,True,0.0,True,41.96756162454895,35.486563377247265,334.56522,23,True
1632,0.45935918254440244_0.09036800464548167,IRF7g1,4.302808256207939,0.4,False,0.9999973482691541,False,45.80148611224344,44.35331724290417,235.47826,23,False (lost)
1633,0.45935918254440244_0.09036800464548167,IRF7g2,3.67745999282225,0.6,False,0.9999980926513672,False,43.58956001266694,40.55481330713687,243.86957,23,False
1634,0.45935918254440244_0.09036800464548167,IRF7g3,3.38203483594841,0.8,False,0.9999980926513672,False,46.29349502839865,46.25810849547411,251.82608,23,False
1635,0.45935918254440244_0.09036800464548167,IRF7g4,4.017866546471737,0.3,False,0.9999973482691541,False,41.86516658463007,36.76561989741364,335.6087,23,False (lost)
1636,0.45935918254440244_0.09036800464548167,JAK2g1,7.395828662129553,0.0,True,0.0,True,44.380262359210235,38.41784933091616,301.47827,23,True
1637,0.45935918254440244_0.09036800464548167,JAK2g2,10.495934842010811,0.0,True,0.0,True,43.30478529939709,33.16678903140861,370.86957,23,True
1638,0.45935918254440244_0.09036800464548167,JAK2g3,9.733184459359528,0.0,True,0.0,True,42.743770427834576,32.80750967093487,315.34784,23,True
1639,0.45935918254440244_0.09036800464548167,JAK2g4,7.728374073138262,0.0,True,0.0,True,45.18642108051566,39.6976213625183,319.17392,23,True
1640,0.45935918254440244_0.09036800464548167,MARCH8g1,3.2054093146932274,0.5,False,0.9999980926513672,False,39.327457477639,32.502658915210034,298.17392,23,False
1641,0.45935918254440244_0.09036800464548167,MARCH8g2,5.847738149830427,0.0,True,0.0,True,42.7979918609462,36.80139884668723,289.26086,23,True
1642,0.45935918254440244_0.09036800464548167,MARCH8g3,4.464001806768458,0.1,False,0.9962428978738637,False,42.86853335470431,38.326218177265424,257.30435,23,False
1643,0.45935918254440244_0.09036800464548167,MARCH8g4,3.4561181006526596,0.5,False,0.9999980926513672,False,41.30366180895482,36.204358791882214,286.08694,23,False
1644,0.45935918254440244_0.09036800464548167,NFKBIAg1,4.316353622849341,0.05,False,0.9515054747505768,False,41.7324130719156,36.20162579560711,308.9565,23,False
1645,0.45935918254440244_0.09036800464548167,NFKBIAg2,4.530974570423872,0.1,False,0.9962428978738637,False,42.783383112937635,38.08894493007664,257.73914,23,False (lost)
1646,0.45935918254440244_0.09036800464548167,NFKBIAg3,3.456578558587175,0.45,False,0.9999980592072156,False,40.42777439346281,34.45212350296368,360.73914,23,False (lost)
1647,0.45935918254440244_0.09036800464548167,PDCD1LG2g1,3.8215420347774014,0.3,False,0.9999973482691541,False,43.36563882072238,39.962888881292606,323.65216,23,False
1648,0.45935918254440244_0.09036800464548167,PDCD1LG2g2,4.097877211755154,0.3,False,0.9999973482691541,False,40.001058599031346,32.95739326093277,325.73914,23,False
1649,0.45935918254440244_0.09036800464548167,PDCD1LG2g3,3.7391895306055574,0.35,False,0.9999973482691541,False,39.37935316947493,32.07267008296955,366.78262,23,False (lost)
1650,0.45935918254440244_0.09036800464548167,PDCD1LG2g4,4.406494286616855,0.25,False,0.9999865912197845,False,42.43401996000361,37.51469890801561,295.0435,23,False
1651,0.45935918254440244_0.09036800464548167,POU2F2g1,3.6342903596707927,0.35,False,0.9999973482691541,False,42.45139791097124,38.32165873689694,269.6087,23,False (lost)
1652,0.45935918254440244_0.09036800464548167,POU2F2g2,3.7394142808725235,0.3,False,0.9999973482691541,False,40.7242506887951,34.762240371342926,338.3913,23,False
1653,0.45935918254440244_0.09036800464548167,POU2F2g3,3.8353990068213477,0.4,False,0.9999973482691541,False,41.02413626723919,35.26602680228228,297.65216,23,False (lost)
1654,0.45935918254440244_0.09036800464548167,SMAD4g1,5.607636359278885,0.05,False,0.9515054747505768,False,40.05707531098708,31.55966753732052,315.82608,23,False (lost)
1655,0.45935918254440244_0.09036800464548167,SMAD4g2,8.554792033295548,0.0,True,0.0,True,47.29030849689105,43.0789782351118,285.34784,23,True
1656,0.45935918254440244_0.09036800464548167,SMAD4g3,6.996164050955791,0.0,True,0.0,True,44.76132655846108,39.57964234059161,279.86957,23,True
1657,0.45935918254440244_0.09036800464548167,SMAD4g4,7.01291189850329,0.0,True,0.0,True,44.774173806936325,39.588588989994605,262.9565,23,True
1658,0.45935918254440244_0.09036800464548167,STAT1g1,8.86662421708408,0.0,True,0.0,True,44.55828475696605,37.30309857147327,327.9565,23,True
1659,0.45935918254440244_0.09036800464548167,STAT1g2,7.850897947708816,0.0,True,0.0,True,40.560389430046264,30.323034187008975,384.43478,23,True
1660,0.45935918254440244_0.09036800464548167,STAT1g3,11.770928641027133,0.0,True,0.0,True,46.58378773982986,38.44980011325783,284.52173,23,True
1661,0.45935918254440244_0.09036800464548167,STAT2g1,4.629591641219001,0.15,False,0.9994334078112806,False,41.92964574861308,36.28285313063241,322.3913,23,False (lost)
1662,0.45935918254440244_0.09036800464548167,STAT2g2,3.593125264993837,0.55,False,0.9999980926513672,False,43.29782793970555,40.05568388904252,247.17392,23,False (lost)
1663,0.45935918254440244_0.09036800464548167,STAT2g3,3.4204770991843887,0.55,False,0.9999980926513672,False,39.090526290268095,31.813728755977046,376.13043,23,False (lost)
1664,0.45935918254440244_0.09036800464548167,STAT2g4,4.193823099261024,0.25,False,0.9999865912197845,False,40.511816080291084,33.882962335946374,316.73914,23,False (lost)
1665,0.45935918254440244_0.09036800464548167,STAT3g1,3.3499154130329956,0.7,False,0.9999980926513672,False,42.53887748429075,38.78099283017374,297.08694,23,False
1666,0.45935918254440244_0.09036800464548167,STAT3g2,4.4832713082236,0.05,False,0.9515054747505768,False,43.4027894091447,39.37546078469105,289.73914,23,False
1667,0.45935918254440244_0.09036800464548167,STAT3g3,4.582977476106755,0.2,False,0.9999149294082698,False,42.3880944633367,37.246364725191874,259.65216,23,False (lost)
1668,0.45935918254440244_0.09036800464548167,STAT3g4,5.139995258317072,0.1,False,0.9962428978738637,False,42.65718582274295,37.22752966179408,293.78262,23,False (lost)
1669,0.45935918254440244_0.09036800464548167,STAT5Ag1,3.1506123764031315,0.75,False,0.9999980926513672,False,42.53786240028264,38.97826569878737,290.78262,23,False (lost)
1670,0.45935918254440244_0.09036800464548167,STAT5Ag2,4.216433157471094,0.3,False,0.9999973482691541,False,41.47221742329081,35.78115496373578,319.43478,23,False
1671,0.45935918254440244_0.09036800464548167,STAT5Ag3,4.271869278053117,0.2,False,0.9999149294082698,False,41.25987892179768,35.301041840167485,330.6087,23,False
1672,0.45935918254440244_0.09036800464548167,STAT5Ag4,3.7658275411844784,0.4,False,0.9999973482691541,False,40.587576691120695,34.46247911568216,332.47827,23,False
1673,0.45935918254440244_0.09036800464548167,TNFRSF14g1,2.913565828247748,0.7,False,0.9999980926513672,False,39.14720254340577,32.433992533189034,328.6087,23,False
1674,0.45935918254440244_0.09036800464548167,TNFRSF14g2,3.305779099182061,0.65,False,0.9999980926513672,False,39.695751660121054,33.13887749568529,345.08694,23,False
1675,0.45935918254440244_0.09036800464548167,TNFRSF14g3,3.793845728403241,0.45,False,0.9999980592072156,False,43.9729348860877,41.2051773183974,262.34784,23,False
1676,0.45935918254440244_0.09036800464548167,UBE2L6g1,5.541449077149764,0.0,True,0.0,True,44.4196524420067,40.35100908148888,270.17392,23,True (gained)
1677,0.45935918254440244_0.09036800464548167,UBE2L6g2,5.001821569082438,0.05,False,0.9515054747505768,False,43.58472792640801,39.22078755835881,236.56522,23,False
1678,0.45935918254440244_0.09036800464548167,UBE2L6g4,4.177535806019954,0.3,False,0.9999973482691541,False,41.44790400341373,35.77142547543276,353.73914,23,False
1679,0.45935918254440244_0.09036800464548167,control,0.0,0.0,True,0.0,control,42.946846725374755,42.946846725374755,258.6087,23,control
1680,0.45935918254440244_0.24425042564574173,ATF2g1,7.528093824346513,0.35,False,0.9999998803826448,False,81.81132201204444,75.70153492992104,758.0,23,False
1681,0.45935918254440244_0.24425042564574173,ATF2g2,6.822599994987442,0.8,False,0.999999999967232,False,86.16252357752454,85.10943189024027,695.087,23,False (lost)
1682,0.45935918254440244_0.24425042564574173,ATF2g3,8.505774186633516,0.2,False,0.9999651550856273,False,83.44969051313461,78.00059156981435,898.56525,23,False (lost)
1683,0.45935918254440244_0.24425042564574173,ATF2g4,8.861447599894078,0.1,False,0.9975349652950419,False,75.82579544183115,62.39712801394682,990.95654,23,False
1684,0.45935918254440244_0.24425042564574173,BRD4g1,17.345567523067245,0.0,True,0.0,True,87.14018268241765,76.54178257194671,667.73914,23,True
1685,0.45935918254440244_0.24425042564574173,BRD4g3,8.038612209053667,0.3,False,0.9999990904563199,False,79.48099240062866,70.5303573223823,1109.7826,23,False
1686,0.45935918254440244_0.24425042564574173,BRD4g4,7.33105299062926,0.35,False,0.9999998803826448,False,78.5419155579954,69.35976285554017,1062.5652,23,False (lost)
1687,0.45935918254440244_0.24425042564574173,CAV1g1,5.783208275785157,0.7,False,0.9999999999651321,False,76.8908491742166,67.60547480282668,850.3913,23,False
1688,0.45935918254440244_0.24425042564574173,CAV1g2,4.6589847933573765,1.0,False,1.0,False,82.68352785462251,80.31505564606628,791.913,23,False
1689,0.45935918254440244_0.24425042564574173,CAV1g3,5.93948732689779,0.9,False,0.999999999967232,False,80.42750460780478,74.5225066188904,879.56525,23,False
1690,0.45935918254440244_0.24425042564574173,CAV1g4,9.948271680640616,0.05,False,0.9515054747505768,False,85.42771273339831,80.51413851633464,761.3913,23,False
1691,0.45935918254440244_0.24425042564574173,CD86g1,6.301013677670213,0.35,False,0.9999998803826448,False,77.15356830873309,67.61310766997457,991.65216,23,False (lost)
1692,0.45935918254440244_0.24425042564574173,CD86g2,6.884536254366296,0.1,False,0.9975349652950419,False,79.13048370579898,70.9834158874103,990.3913,23,False (lost)
1693,0.45935918254440244_0.24425042564574173,CD86g3,5.532219580390546,0.95,False,0.999999999967232,False,78.2083949507621,70.49155505131229,944.6957,23,False
1694,0.45935918254440244_0.24425042564574173,CD86g4,6.994984977146814,0.4,False,0.9999999204133889,False,80.36274293429024,73.3374856216123,979.34784,23,False (lost)
1695,0.45935918254440244_0.24425042564574173,CMTM6g1,8.593539905087226,0.25,False,0.9999943431708466,False,81.85928926402215,74.73202335313572,752.13043,23,False
1696,0.45935918254440244_0.24425042564574173,CMTM6g2,5.415504552209029,0.8,False,0.999999999967232,False,82.44731827936843,79.08611673670647,719.2174,23,False (lost)
1697,0.45935918254440244_0.24425042564574173,CMTM6g3,5.846140433143731,0.85,False,0.999999999967232,False,79.48656042002659,72.73396513708809,848.6087,23,False
1698,0.45935918254440244_0.24425042564574173,CUL3g1,5.876240361536418,0.8,False,0.999999999967232,False,80.95459089043588,75.63992614951398,728.43475,23,False (lost)
1699,0.45935918254440244_0.24425042564574173,CUL3g2,14.50063051698892,0.0,True,0.0,True,86.74844068485194,78.60323558289363,815.13043,23,True
1700,0.45935918254440244_0.24425042564574173,ETV7g1,6.404000874378525,0.6,False,0.9999999998874101,False,81.74624271791282,76.69546929162576,827.56525,23,False
1701,0.45935918254440244_0.24425042564574173,ETV7g2,6.464399861942383,0.8,False,0.999999999967232,False,88.55159472354119,90.24577431531863,719.2174,23,False
1702,0.45935918254440244_0.24425042564574173,ETV7g3,7.80542789083259,0.5,False,0.9999999850988388,False,87.85535447020088,87.5122657797478,635.73914,23,False
1703,0.45935918254440244_0.24425042564574173,ETV7g4,10.774380398293104,0.1,False,0.9975349652950419,False,87.29724460974907,83.42709355138368,909.73914,23,False
1704,0.45935918254440244_0.24425042564574173,IFNGR1g1,18.03841550600322,0.0,True,0.0,True,90.63179741326626,82.83216405070793,691.95654,23,True
1705,0.45935918254440244_0.24425042564574173,IFNGR1g2,16.190686924413725,0.0,True,0.0,True,88.85381772367879,81.12393325312252,661.95654,23,True
1706,0.45935918254440244_0.24425042564574173,IFNGR1g3,22.29503255472224,0.0,True,0.0,True,88.07165545287381,73.45526308120405,758.86957,23,True
1707,0.45935918254440244_0.24425042564574173,IFNGR1g4,22.965303278757503,0.0,True,0.0,True,89.2251973204865,75.09207609239414,798.26086,23,True
1708,0.45935918254440244_0.24425042564574173,IFNGR2g1,22.861262785565458,0.0,True,0.0,True,88.47624803524758,73.69821801510834,801.0,23,True
