,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,ncells,significant_adj_new
2667,0.24425042564574173_0.24425042564574173,Andarine,0.48414707194659456,0.2,False,0.9819856014905181,False,32.555282474006916,32.28693607231347,351.9014,142,False (lost)
2668,0.24425042564574173_0.24425042564574173,Aurora A Inhibitor I,1.303396603414484,0.0,True,0.0,True,31.6351954750362,29.627512542904135,257.09155,142,True
2669,0.24425042564574173_0.24425042564574173,Avagacestat (BMS-708163),0.46037673865233586,0.55,False,0.9865372566553711,False,31.7380137080253,30.676168873644496,357.94366,142,False (lost)
2670,0.24425042564574173_0.24425042564574173,Azacitidine ,1.03515443518625,0.0,True,0.0,True,32.841632292026446,32.308628345112865,284.67606,142,True
2671,0.24425042564574173_0.24425042564574173,BMS-265246,1.0444496952448432,0.0,True,0.0,True,32.05437005869568,30.72480861839274,366.69717,142,True
2672,0.24425042564574173_0.24425042564574173,BMS-536924,0.5228757904370909,0.1,False,0.9721871610556306,False,31.808866572912287,30.75537555163371,348.10562,142,False (lost)
2673,0.24425042564574173_0.24425042564574173,BMS-754807,0.6018901515323378,0.2,False,0.9819856014905181,False,32.633359879545424,32.32534780380476,272.0,142,False (lost)
2674,0.24425042564574173_0.24425042564574173,BMS-911543,0.6398109666984979,0.05,False,0.9230550247232867,False,32.249610307129444,31.51992784380661,258.28873,142,False (lost)
2675,0.24425042564574173_0.24425042564574173,BRD4770,0.6033417233439948,0.15,False,0.9761968029727226,False,32.4193098766639,31.895796226230015,259.28168,142,False
2676,0.24425042564574173_0.24425042564574173,Barasertib (AZD1152-HQPA),0.9296759853387826,0.0,True,0.0,True,30.174381433894833,27.079605078697107,459.0845,142,True
2677,0.24425042564574173_0.24425042564574173,"Baricitinib (LY3009104, INCB028050)",0.9028870068732928,0.0,True,0.0,True,31.56564851948683,29.888928228346597,321.57043,142,True
2678,0.24425042564574173_0.24425042564574173,Belinostat (PXD101),1.5119461616627277,0.0,True,0.0,True,32.824157900376356,31.796887835336236,259.54227,142,True
2679,0.24425042564574173_0.24425042564574173,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),1.0234126685953626,0.0,True,0.0,True,32.38059246510447,31.398290457859797,284.45773,142,True
2680,0.24425042564574173_0.24425042564574173,Bosutinib (SKI-606),0.8101539143915133,0.0,True,0.0,True,31.96172383293151,30.773811947717732,386.61972,142,True
2681,0.24425042564574173_0.24425042564574173,Busulfan ,0.6118055082938909,0.1,False,0.9721871610556306,False,31.612955811133627,30.27462431021958,329.5,142,False (lost)
2682,0.24425042564574173_0.24425042564574173,CEP-33779,0.7207739450626605,0.1,False,0.9721871610556306,False,32.079068318036136,31.09788088725582,314.62677,142,False (lost)
2683,0.24425042564574173_0.24425042564574173,CUDC-101,1.547033202407654,0.0,True,0.0,True,33.13721467847506,32.38791435078869,285.42255,142,True
2684,0.24425042564574173_0.24425042564574173,CUDC-907,3.2659886724920426,0.0,True,0.0,True,32.23159078992178,28.857711103597744,299.07745,142,True
2685,0.24425042564574173_0.24425042564574173,CYC116,0.7905375671389336,0.1,False,0.9721871610556306,False,32.38717184449116,31.644324318089584,365.97888,142,False (lost)
2686,0.24425042564574173_0.24425042564574173,Capecitabine ,0.6861613065212069,0.0,True,0.0,True,32.09325707206414,31.1608710338533,315.57745,142,True
2687,0.24425042564574173_0.24425042564574173,Carmofur,0.578136905940454,0.15,False,0.9761968029727226,False,31.630230003415527,30.342841297136808,286.49295,142,False (lost)
2688,0.24425042564574173_0.24425042564574173,Cediranib (AZD2171),1.3798310034794738,0.0,True,0.0,True,32.25140006034542,30.783487313457584,300.0493,142,True
2689,0.24425042564574173_0.24425042564574173,Celecoxib,0.7089225669599486,0.1,False,0.9721871610556306,False,31.97302408386899,30.89764379702425,419.79578,142,False (lost)
2690,0.24425042564574173_0.24425042564574173,"Cerdulatinib (PRT062070, PRT2070)",1.3547986006231199,0.0,True,0.0,True,32.314070134898095,30.93385986541929,418.5,142,True
2691,0.24425042564574173_0.24425042564574173,Cimetidine ,0.8460576507326607,0.05,False,0.9230550247232867,False,33.00318413042299,32.820828806359565,386.38028,142,False (lost)
2692,0.24425042564574173_0.24425042564574173,Clevudine ,0.8429749879596358,0.0,True,0.0,True,32.159591786788134,31.13672678186287,268.57745,142,True (gained)
2693,0.24425042564574173_0.24425042564574173,Costunolide,0.8154563988041943,0.0,True,0.0,True,32.09210573310569,31.029273263653405,408.64084,142,True
2694,0.24425042564574173_0.24425042564574173,Crizotinib (PF-02341066),0.6602655357747409,0.05,False,0.9230550247232867,False,32.281480440635846,31.56321354174319,358.38733,142,False (lost)
2695,0.24425042564574173_0.24425042564574173,Curcumin,0.5912392228988637,0.1,False,0.9721871610556306,False,32.38654386329989,31.842366699947142,350.12677,142,False
2696,0.24425042564574173_0.24425042564574173,Cyclocytidine HCl,0.5068521090557638,0.2,False,0.9819856014905181,False,31.51234182607802,30.17834973934649,431.88733,142,False (lost)
2697,0.24425042564574173_0.24425042564574173,Dacinostat (LAQ824),3.6378421521031683,0.0,True,0.0,True,33.41445870881642,30.851593461775895,267.45773,142,True
2698,0.24425042564574173_0.24425042564574173,Danusertib (PHA-739358),1.637910191393523,0.0,True,0.0,True,31.744661134170517,29.51193027319374,329.7535,142,True
2699,0.24425042564574173_0.24425042564574173,Daphnetin,1.0431797205547397,0.0,True,0.0,True,32.266373895731974,31.150086267155444,297.42255,142,True
2700,0.24425042564574173_0.24425042564574173,Dasatinib,1.8970933258721487,0.0,True,0.0,True,32.047722004965635,29.858868880305344,363.34506,142,True
2701,0.24425042564574173_0.24425042564574173,Decitabine,1.0688297107910856,0.0,True,0.0,True,32.57662479223316,31.744938069921457,260.8662,142,True
2702,0.24425042564574173_0.24425042564574173,Disulfiram ,0.3850463236304904,0.75,False,0.9865372566553711,False,32.184795647105695,31.645063166827107,287.26056,142,False
2703,0.24425042564574173_0.24425042564574173,Divalproex Sodium,1.0404760948902734,0.0,True,0.0,True,32.68007439706206,31.980190895480046,235.98592,142,True
2704,0.24425042564574173_0.24425042564574173,Droxinostat,0.7366953319305907,0.0,True,0.0,True,32.543976609817,32.011776083949634,309.5634,142,True
2705,0.24425042564574173_0.24425042564574173,EED226,0.7074334886858367,0.05,False,0.9230550247232867,False,31.973261316648404,30.899607340857195,321.64084,142,False (lost)
2706,0.24425042564574173_0.24425042564574173,ENMD-2076,0.8106571111513077,0.0,True,0.0,True,33.118109419025686,33.086079923146286,263.35916,142,True
2707,0.24425042564574173_0.24425042564574173,ENMD-2076 L-(+)-Tartaric acid ,0.8103755991436898,0.05,False,0.9230550247232867,False,32.42609115183121,31.702324900764953,321.60562,142,False (lost)
2708,0.24425042564574173_0.24425042564574173,Ellagic acid,1.5591834686999633,0.0,True,0.0,True,33.586623296029536,33.27458131960533,240.90845,142,True
2709,0.24425042564574173_0.24425042564574173,Entacapone,1.4038028096546142,0.0,True,0.0,True,30.97147608301956,28.199667552630732,394.65494,142,True
2710,0.24425042564574173_0.24425042564574173,Entinostat (MS-275),1.135021143300726,0.0,True,0.0,True,32.31294687062984,31.151390794205174,387.5,142,True
2711,0.24425042564574173_0.24425042564574173,Enzastaurin (LY317615),0.8977989152280443,0.0,True,0.0,True,33.55966425544572,33.88204779190961,256.8662,142,True
2712,0.24425042564574173_0.24425042564574173,Epothilone A,1.0353869258450956,0.0,True,0.0,True,30.74028553504603,28.105702340493192,485.66196,142,True
2713,0.24425042564574173_0.24425042564574173,FLLL32,0.6342666744497976,0.1,False,0.9721871610556306,False,32.64688520066833,32.3200219231331,296.15494,142,False (lost)
2714,0.24425042564574173_0.24425042564574173,Fasudil (HA-1077) HCl,0.7015096855118941,0.0,True,0.0,True,33.08848039222108,33.13596929517649,237.79578,142,True
2715,0.24425042564574173_0.24425042564574173,"Fedratinib (SAR302503, TG101348)",0.445937286853507,0.35,False,0.9865372566553711,False,31.96411232908624,31.142805567565198,311.38733,142,False (lost)
2716,0.24425042564574173_0.24425042564574173,Filgotinib (GLPG0634),0.6997611313337515,0.05,False,0.9230550247232867,False,32.330337195463486,31.62143145583944,301.73944,142,False
2717,0.24425042564574173_0.24425042564574173,Flavopiridol HCl,2.069706545788243,0.0,True,0.0,True,32.43652227147374,30.46385619340546,224.95775,142,True
2718,0.24425042564574173_0.24425042564574173,"Fluorouracil (5-Fluoracil, 5-FU)",0.6297889230309792,0.2,False,0.9819856014905181,False,32.097198619029044,31.225126511273334,333.20422,142,False (lost)
2719,0.24425042564574173_0.24425042564574173,Fulvestrant,1.4542395775154233,0.0,True,0.0,True,33.186411040283296,32.57910069929739,371.44366,142,True
2720,0.24425042564574173_0.24425042564574173,G007-LK,1.1246831525685792,0.0,True,0.0,True,33.005477553501876,32.546790150681396,220.52817,142,True
2721,0.24425042564574173_0.24425042564574173,GSK1070916,0.838166719347349,0.05,False,0.9230550247232867,False,30.96424721082519,28.750845898549258,467.02112,142,False (lost)
2722,0.24425042564574173_0.24425042564574173,GSK J1,0.6501811710453183,0.2,False,0.9819856014905181,False,32.36795545988741,31.746247944975742,290.07745,142,False (lost)
2723,0.24425042564574173_0.24425042564574173,GSK-LSD1 2HCl,0.9593377073794755,0.0,True,0.0,True,33.244450345174826,33.190081179216385,265.61972,142,True
2724,0.24425042564574173_0.24425042564574173,Gandotinib (LY2784544),0.6600467615645442,0.05,False,0.9230550247232867,False,32.87764620917201,32.755763853025705,278.17606,142,False (lost)
2725,0.24425042564574173_0.24425042564574173,Givinostat (ITF2357),2.1017345967459917,0.0,True,0.0,True,31.68617808925525,28.931139778010735,321.8169,142,True
2726,0.24425042564574173_0.24425042564574173,Glesatinib?(MGCD265),0.36452174145247085,0.55,False,0.9865372566553711,False,31.44163787435579,30.17927220350533,379.78873,142,False (lost)
2727,0.24425042564574173_0.24425042564574173,Hesperadin,1.751442210191989,0.0,True,0.0,True,30.750932146146507,27.410940278347248,310.82394,142,True
2728,0.24425042564574173_0.24425042564574173,INO-1001 (3-Aminobenzamide),0.8032945087381336,0.0,True,0.0,True,32.923950983238115,32.70512565398433,355.05634,142,True
2729,0.24425042564574173_0.24425042564574173,IOX2,0.577404554610581,0.05,False,0.9230550247232867,False,32.79238320268948,32.667880047014584,286.0845,142,False (lost)
2730,0.24425042564574173_0.24425042564574173,ITSA-1 (ITSA1),0.7890616222597657,0.1,False,0.9721871610556306,False,32.68888688468627,32.249230343358995,270.07745,142,False (lost)
2731,0.24425042564574173_0.24425042564574173,Iniparib (BSI-201),0.9744372713186209,0.0,True,0.0,True,33.377338471401146,33.44075786772989,227.24648,142,True
2732,0.24425042564574173_0.24425042564574173,Ivosidenib (AG-120),0.5373760819962214,0.15,False,0.9761968029727226,False,32.316761904443666,31.756665923137334,271.72534,142,False (lost)
2733,0.24425042564574173_0.24425042564574173,JNJ-7706621,1.0232233950017786,0.0,True,0.0,True,32.631953449732556,31.90120170070957,282.71832,142,True
2734,0.24425042564574173_0.24425042564574173,JNJ-26854165 (Serdemetan),0.902370554794409,0.05,False,0.9230550247232867,False,33.23541774019634,33.22898312184451,289.34506,142,False (lost)
2735,0.24425042564574173_0.24425042564574173,KW-2449,0.7208468055530588,0.0,True,0.0,True,32.16877531705754,31.27722202480824,336.26056,142,True
2736,0.24425042564574173_0.24425042564574173,Ki8751,0.5529592561280836,0.1,False,0.9721871610556306,False,31.592132583484858,30.29182410708786,319.9859,142,False
2737,0.24425042564574173_0.24425042564574173,Ki16425,0.6795175530881039,0.15,False,0.9761968029727226,False,32.833925177799266,32.64885099875665,285.40845,142,False
2738,0.24425042564574173_0.24425042564574173,Lapatinib (GW-572016) Ditosylate,0.3867261747277766,0.6,False,0.9865372566553711,False,32.860365586028216,32.99452319357488,321.80283,142,False (lost)
2739,0.24425042564574173_0.24425042564574173,Lenalidomide (CC-5013),0.5730675176060416,0.1,False,0.9721871610556306,False,32.911325155851095,32.91010099034237,296.87323,142,False (lost)
2740,0.24425042564574173_0.24425042564574173,Linifanib (ABT-869),0.43233883204860746,0.4,False,0.9865372566553711,False,31.47613894864206,30.18045726148173,447.78873,142,False (lost)
2741,0.24425042564574173_0.24425042564574173,Lomustine ,5.410002209510004,0.0,True,0.0,True,26.25077043019072,14.752056847117656,520.4014,142,True
2742,0.24425042564574173_0.24425042564574173,"Luminespib (AUY-922, NVP-AUY922)",0.6887905920131487,0.05,False,0.9230550247232867,False,30.45310084987534,27.877929303983763,497.55634,142,False (lost)
2743,0.24425042564574173_0.24425042564574173,M344,3.837690978300735,0.0,True,0.0,True,25.328339434725848,14.479506087397182,533.55634,142,True
2744,0.24425042564574173_0.24425042564574173,MC1568,6.532197404294607,0.0,True,0.0,True,26.849596235920522,14.827513263792646,461.6338,142,True
2745,0.24425042564574173_0.24425042564574173,MK-0752,4.062565839007107,0.0,True,0.0,True,25.365991724014616,14.329935805268342,575.169,142,True (gained)
2746,0.24425042564574173_0.24425042564574173,MK-5108 (VX-689),3.265886744801115,0.0,True,0.0,True,24.86452619779311,14.123683847031325,571.8099,142,True
2747,0.24425042564574173_0.24425042564574173,MLN8054,3.39175304028398,0.0,True,0.0,True,25.24739559516529,14.763556346292834,548.6197,142,True
2748,0.24425042564574173_0.24425042564574173,Maraviroc,5.374847609157847,0.0,True,0.0,True,26.046215349060336,14.37810128520903,546.331,142,True
2749,0.24425042564574173_0.24425042564574173,Meprednisone,4.104350060461265,0.0,True,0.0,True,25.309360856099502,14.174889847983964,532.4718,142,True (gained)
2750,0.24425042564574173_0.24425042564574173,Mercaptopurine (6-MP),5.653817000192788,0.0,True,0.0,True,27.179158914435888,16.36501902492521,438.4859,142,True
2751,0.24425042564574173_0.24425042564574173,Mesna ,5.246996987677875,0.0,True,0.0,True,26.307482017882922,15.028485244334192,491.07745,142,True
2752,0.24425042564574173_0.24425042564574173,Mocetinostat (MGCD0103),5.4316837579886865,0.0,True,0.0,True,26.633711707385288,15.496257853028114,409.05634,142,True
2753,0.24425042564574173_0.24425042564574173,Momelotinib (CYT387),5.051131496402725,0.0,True,0.0,True,26.256965914351788,15.123318528547056,534.64087,142,True (gained)
2754,0.24425042564574173_0.24425042564574173,Motesanib Diphosphate (AMG-706),2.426127437270871,0.0,True,0.0,True,27.64765262573966,20.52969601045469,424.6479,142,True
2755,0.24425042564574173_0.24425042564574173,NVP-BSK805 2HCl,1.2572791202905975,0.0,True,0.0,True,27.545640469518823,21.494520014993256,411.5493,142,True
2756,0.24425042564574173_0.24425042564574173,Navitoclax (ABT-263),2.0606526098304485,0.0,True,0.0,True,29.21014809282225,24.020161772060277,318.02112,142,True
2757,0.24425042564574173_0.24425042564574173,Nilotinib (AMN-107),1.3394452307741105,0.0,True,0.0,True,27.518589480833672,21.358251927139456,421.59155,142,True
2758,0.24425042564574173_0.24425042564574173,Nintedanib (BIBF 1120),1.3917100197295795,0.0,True,0.0,True,28.554171498088184,23.377151172693008,392.77466,142,True
2759,0.24425042564574173_0.24425042564574173,Obatoclax Mesylate (GX15-070),1.215844420099323,0.0,True,0.0,True,27.26446780360629,20.973609383359484,397.70422,142,True
2760,0.24425042564574173_0.24425042564574173,Ofloxacin,1.9121601792561833,0.0,True,0.0,True,29.075771142318256,23.899900301626552,358.3521,142,True
2761,0.24425042564574173_0.24425042564574173,PCI-34051,1.5024424161857795,0.0,True,0.0,True,29.154216624562352,24.46650902918515,311.26056,142,True
2762,0.24425042564574173_0.24425042564574173,PD98059,1.7011212450211914,0.0,True,0.0,True,28.30499489883644,22.56938674889791,385.3662,142,True
2763,0.24425042564574173_0.24425042564574173,PD173074,4.242157241821182,0.0,True,0.0,True,25.082083625142143,13.582528204709318,525.1197,142,True
2764,0.24425042564574173_0.24425042564574173,PF-3845,4.339962474113115,0.0,True,0.0,True,25.70745819810026,14.735472118333643,523.7324,142,True
2765,0.24425042564574173_0.24425042564574173,PF-573228,4.268397926683029,0.0,True,0.0,True,25.66241998302572,14.716960235614629,579.5986,142,True
2766,0.24425042564574173_0.24425042564574173,PFI-1 (PF-6405761),4.43384439608667,0.0,True,0.0,True,25.986542947359933,15.19975969487942,457.79578,142,True
2767,0.24425042564574173_0.24425042564574173,PHA-680632,3.580860765722832,0.0,True,0.0,True,25.2905576891969,14.660772808917187,659.92255,142,True
2768,0.24425042564574173_0.24425042564574173,PJ34,3.8135556467706024,0.0,True,0.0,True,25.42900347188025,14.704969493236128,480.99295,142,True
2769,0.24425042564574173_0.24425042564574173,Panobinostat (LBH589),5.9179857196394465,0.0,True,0.0,True,25.790076896177368,13.322686268961512,484.5493,142,True
2770,0.24425042564574173_0.24425042564574173,"Patupilone (EPO906, Epothilone B)",4.05649652732707,0.0,True,0.0,True,25.299892258184464,14.203806185288078,609.6972,142,True
2771,0.24425042564574173_0.24425042564574173,Pelitinib (EKB-569),5.1566168268941155,0.0,True,0.0,True,26.33189435599276,15.167690081337636,510.19717,142,True
2772,0.24425042564574173_0.24425042564574173,Pirarubicin,4.608267001200289,0.0,True,0.0,True,25.561549279482815,14.175349754011561,620.5282,142,True
2773,0.24425042564574173_0.24425042564574173,Pracinostat (SB939),4.0311994884756785,0.0,True,0.0,True,25.637239788686802,14.903798285144148,455.169,142,True
2774,0.24425042564574173_0.24425042564574173,Prednisone ,4.712875746223595,0.0,True,0.0,True,25.08729186110723,13.122226172237081,709.07043,142,True
2775,0.24425042564574173_0.24425042564574173,Quercetin,4.579380369931904,0.0,True,0.0,True,25.55337918125175,14.187896188817819,527.1831,142,True (gained)
2776,0.24425042564574173_0.24425042564574173,Quisinostat (JNJ-26481585) 2HCl,7.306461782676401,0.0,True,0.0,True,25.473835401644624,11.301727216859062,473.20422,142,True
2777,0.24425042564574173_0.24425042564574173,RG108,3.9679975805152523,0.0,True,0.0,True,24.91961243647002,13.531745488671008,567.3732,142,True
2778,0.24425042564574173_0.24425042564574173,Raltitrexed,5.141249759960523,0.0,True,0.0,True,25.358223336809314,13.235715109904328,686.8803,142,True
2779,0.24425042564574173_0.24425042564574173,Ramelteon,6.192599785360976,0.0,True,0.0,True,26.63954553636094,14.747009483607128,541.90845,142,True
2780,0.24425042564574173_0.24425042564574173,Regorafenib (BAY 73-4506),5.499943272788961,0.0,True,0.0,True,26.664896214572238,15.490367352601726,477.84506,142,True (gained)
2781,0.24425042564574173_0.24425042564574173,Resminostat,3.4109186992175253,0.0,True,0.0,True,25.30839512555179,14.866389748132283,461.5141,142,True
2782,0.24425042564574173_0.24425042564574173,Resveratrol,5.148820579495627,0.0,True,0.0,True,25.91868933562345,14.349076287997502,507.10562,142,True
2783,0.24425042564574173_0.24425042564574173,Rigosertib (ON-01910),4.604120815227745,0.0,True,0.0,True,25.848537728070767,14.753472837160002,680.7676,142,True
2784,0.24425042564574173_0.24425042564574173,"Roscovitine (Seliciclib,CYC202)",5.538450534546406,0.0,True,0.0,True,26.461471068475934,15.045009798651687,513.54224,142,True (gained)
2785,0.24425042564574173_0.24425042564574173,Roxadustat (FG-4592),4.882793175548848,0.0,True,0.0,True,25.92700115772405,14.631727336145467,462.84506,142,True
2786,0.24425042564574173_0.24425042564574173,"Rucaparib (AG-014699,PF-01367338) phosphate",5.846736056206787,0.0,True,0.0,True,26.69975367615231,15.213289492344053,474.16196,142,True
2787,0.24425042564574173_0.24425042564574173,Ruxolitinib (INCB018424),2.1055695104612724,0.0,True,0.0,True,27.632206770887944,20.819362227560834,418.3169,142,True
2788,0.24425042564574173_0.24425042564574173,S3I-201,1.7385495306820005,0.0,True,0.0,True,27.35525944597952,20.63248755752326,434.42957,142,True
2789,0.24425042564574173_0.24425042564574173,S-Ruxolitinib (INCB018424),1.4942500582384,0.0,True,0.0,True,28.278259254865702,22.72278664773923,393.09155,142,True
2790,0.24425042564574173_0.24425042564574173,SB431542,1.3894299657479792,0.0,True,0.0,True,27.981374731677885,22.233837693854028,464.2535,142,True
2791,0.24425042564574173_0.24425042564574173,SGI-1776 free base,1.593046885832429,0.0,True,0.0,True,27.23032979449394,20.528130899401674,463.4014,142,True (gained)
2792,0.24425042564574173_0.24425042564574173,SL-327,1.558172530953037,0.0,True,0.0,True,28.842478672613833,23.787303010520855,371.30283,142,True
2793,0.24425042564574173_0.24425042564574173,SNS-314,1.4865307057026413,0.0,True,0.0,True,26.71715970420027,19.608306898944125,576.1761,142,True
2794,0.24425042564574173_0.24425042564574173,SRT1720 HCl,1.38343528679777,0.0,True,0.0,True,27.97359844774516,22.224279804938774,476.30984,142,True
2795,0.24425042564574173_0.24425042564574173,SRT2104 (GSK2245840),1.5563333521098954,0.0,True,0.0,True,29.19099357752683,24.486171999189988,332.19717,142,True
2796,0.24425042564574173_0.24425042564574173,SRT3025 HCl,1.487864385251001,0.0,True,0.0,True,28.411889597357288,22.996433005709797,361.2676,142,True
2797,0.24425042564574173_0.24425042564574173,Selisistat (EX 527),2.0484986737805926,0.0,True,0.0,True,28.729253287551312,23.07052609756825,358.30283,142,True
2798,0.24425042564574173_0.24425042564574173,Sirtinol,1.526948176507993,0.0,True,0.0,True,28.060877784494323,22.255325588726894,392.71832,142,True
2799,0.24425042564574173_0.24425042564574173,Sodium Phenylbutyrate,1.3745873892901486,0.0,True,0.0,True,26.741936657685883,19.769804122327837,498.29578,142,True
2800,0.24425042564574173_0.24425042564574173,Sorafenib Tosylate,2.6833406672044404,0.0,True,0.0,True,29.7379680636088,24.453113656259386,367.47888,142,True
2801,0.24425042564574173_0.24425042564574173,Streptozotocin (STZ),2.1480703251183897,0.0,True,0.0,True,28.09152058705348,21.69548904523478,485.4014,142,True
2802,0.24425042564574173_0.24425042564574173,TAK-901,0.614111248279535,0.1,False,0.9721871610556306,False,29.827798256797927,26.702003461562537,418.12677,142,False (lost)
2803,0.24425042564574173_0.24425042564574173,TG101209,0.4324010084313059,0.65,False,0.9865372566553711,False,33.30334296520507,33.834803118225054,265.92957,142,False (lost)
2804,0.24425042564574173_0.24425042564574173,TGX-221,0.796093630862174,0.0,True,0.0,True,32.2926867508633,31.449798067110656,367.61267,142,True (gained)
2805,0.24425042564574173_0.24425042564574173,TMP195,1.2810765543440397,0.0,True,0.0,True,33.03284907990495,32.44513980171208,228.99295,142,True
2806,0.24425042564574173_0.24425042564574173,Tacedinaline (CI994),1.1487880680906528,0.0,True,0.0,True,32.75047487363298,32.01267987542153,289.09155,142,True
2807,0.24425042564574173_0.24425042564574173,Tanespimycin (17-AAG),1.141421095135378,0.05,False,0.9230550247232867,False,30.5434344866494,27.605966074409658,437.71832,142,False (lost)
2808,0.24425042564574173_0.24425042564574173,Tazemetostat (EPZ-6438),1.0572738405984765,0.0,True,0.0,True,33.16630277193347,32.93584989951469,274.15494,142,True
2809,0.24425042564574173_0.24425042564574173,"Temsirolimus (CCI-779, NSC 683864)",1.0897765382626972,0.0,True,0.0,True,35.39333807228317,37.35741780254987,212.79578,142,True
2810,0.24425042564574173_0.24425042564574173,Thalidomide,1.5466363566369736,0.0,True,0.0,True,27.753274719676494,21.620431278962233,469.50705,142,True
2811,0.24425042564574173_0.24425042564574173,Thiotepa,1.5453460115610653,0.0,True,0.0,True,28.080324439721256,22.275821064127676,401.79578,142,True
2812,0.24425042564574173_0.24425042564574173,Tie2 kinase inhibitor,2.030172237689257,0.0,True,0.0,True,27.783589361731252,21.19752468201947,458.54227,142,True
2813,0.24425042564574173_0.24425042564574173,Tofacitinib (CP-690550) Citrate,1.596986891030454,0.0,True,0.0,True,27.921660836801994,21.906852978819757,455.21127,142,True
2814,0.24425042564574173_0.24425042564574173,Toremifene Citrate,1.5686593326822234,0.0,True,0.0,True,28.563110177864534,23.218079219293067,397.21127,142,True
2815,0.24425042564574173_0.24425042564574173,"Tozasertib (VX-680, MK-0457)",1.3252472488811762,0.0,True,0.0,True,27.408638532784003,21.15254801293305,433.61267,142,True
2816,0.24425042564574173_0.24425042564574173,Trametinib (GSK1120212),1.8026784373473888,0.0,True,0.0,True,27.694356218880184,21.246552196659202,406.0493,142,True
2817,0.24425042564574173_0.24425042564574173,Tranylcypromine (2-PCPA) HCl,1.2889128159327115,0.0,True,0.0,True,27.212760003662023,20.79712538763756,419.30283,142,True
2818,0.24425042564574173_0.24425042564574173,Triamcinolone Acetonide,1.3107392329037637,0.0,True,0.0,True,27.517446166876752,21.38467129709596,382.0986,142,True
2819,0.24425042564574173_0.24425042564574173,Trichostatin A (TSA),1.769701845591534,0.0,True,0.0,True,28.152441140744582,22.195698632143834,429.4366,142,True
2820,0.24425042564574173_0.24425042564574173,Tubastatin A HCl,1.3851772481061957,0.0,True,0.0,True,27.38708117097171,21.049503290083454,445.90845,142,True
2821,0.24425042564574173_0.24425042564574173,Tucidinostat (Chidamide),2.124265979592465,0.0,True,0.0,True,28.938537073180544,23.413326363014846,403.169,142,True
2822,0.24425042564574173_0.24425042564574173,UNC0379,1.1296559770565935,0.0,True,0.0,True,28.185785672733505,22.90243356465664,389.95773,142,True
2823,0.24425042564574173_0.24425042564574173,UNC0631,1.295049272927308,0.0,True,0.0,True,28.13707262079405,22.639614164907012,390.9155,142,True
2824,0.24425042564574173_0.24425042564574173,UNC1999,1.8124399879254298,0.0,True,0.0,True,27.941165055648096,21.730408319616984,343.99295,142,True
2825,0.24425042564574173_0.24425042564574173,Valproic acid sodium salt (Sodium valproate),1.3065107374530172,0.0,True,0.0,True,28.22968395841228,22.81337537561777,361.27466,142,True (gained)
2826,0.24425042564574173_0.24425042564574173,Vandetanib (ZD6474),1.0325496453352514,0.0,True,0.0,True,26.861798623242876,20.351565797396724,467.35916,142,True
2827,0.24425042564574173_0.24425042564574173,Veliparib (ABT-888),1.294247984297904,0.0,True,0.0,True,26.97275430100939,20.311778813967102,424.669,142,True
2828,0.24425042564574173_0.24425042564574173,WHI-P154,1.3370959827172442,0.0,True,0.0,True,27.980599796993882,22.284621807516743,470.7324,142,True
2829,0.24425042564574173_0.24425042564574173,WP1066,1.6693574571045389,0.0,True,0.0,True,29.155597312270306,24.302355363682295,302.169,142,True (gained)
2830,0.24425042564574173_0.24425042564574173,XAV-939,1.5126501265499783,0.0,True,0.0,True,28.327327815145885,22.80252369998801,381.50705,142,True (gained)
2831,0.24425042564574173_0.24425042564574173,YM155 (Sepantronium Bromide),7.1209177303161155,0.0,True,0.0,True,29.407679766940852,19.354959999811793,298.6831,142,True
2832,0.24425042564574173_0.24425042564574173,ZM 447439,1.9400375216275947,0.0,True,0.0,True,27.663754224826665,21.047989124271957,459.38733,142,True
2833,0.24425042564574173_0.24425042564574173,Zileuton,1.198708736716732,0.0,True,0.0,True,27.229947896971133,20.921705253471753,466.60562,142,True (gained)
2834,0.24425042564574173_0.24425042564574173,control,0.0,0.0,True,0.0,control,32.33948180375378,32.33948180375378,313.2465,142,control
2835,0.24425042564574173_0.45935918254440244,2-Methoxyestradiol (2-MeOE2),9.563847759991226,0.0,True,0.0,True,47.516517079292214,27.718015021598074,874.75354,142,True
2836,0.24425042564574173_0.45935918254440244,(+)-JQ1,4.908632748744232,0.0,True,0.0,True,58.30331313394132,53.94682214214329,505.17606,142,True
2837,0.24425042564574173_0.45935918254440244,A-366,1.1035348490583772,0.05,False,0.9305571598127662,False,59.59852216121124,60.342338096368984,491.89438,142,False (lost)
2838,0.24425042564574173_0.45935918254440244,ABT-737,0.8778579859125415,0.2,False,0.9855884811924144,False,57.98034400764755,57.33165865238744,691.2042,142,False (lost)
2839,0.24425042564574173_0.45935918254440244,AC480 (BMS-599626),1.2484419619996885,0.05,False,0.9305571598127662,False,57.47949811449267,55.9593828899905,548.0986,142,False (lost)
2840,0.24425042564574173_0.45935918254440244,AG-490 (Tyrphostin B42),1.6525984634738933,0.0,True,0.0,True,56.88873424068686,54.3736986409047,583.7958,142,True
2841,0.24425042564574173_0.45935918254440244,AG-14361,1.8963032210365967,0.05,False,0.9305571598127662,False,56.95543544421426,54.26339629039677,643.493,142,False (lost)
