,n,perturbation,edist,pvalue,significant,pvalue_adj,significant_adj,delta,sigma,ncounts,ncells,significant_adj_new
9033,0.4735678371226443_0.10483670864493766,SRT3025 HCl,1.1979849750189686,0.0,True,0.0,True,17.185946978242637,13.30916563593578,130.38321,274,True
9034,0.4735678371226443_0.10483670864493766,Selisistat (EX 527),1.3674445452277446,0.0,True,0.0,True,17.457604215275705,13.683020539793157,153.0365,274,True
9035,0.4735678371226443_0.10483670864493766,Sirtinol,1.12610475288108,0.0,True,0.0,True,17.320094288714277,13.649340479016972,164.24088,274,True
9036,0.4735678371226443_0.10483670864493766,Sodium Phenylbutyrate,0.9411606474619099,0.0,True,0.0,True,16.614918514067384,12.423933035142342,190.38321,274,True (gained)
9037,0.4735678371226443_0.10483670864493766,Sorafenib Tosylate,2.2842164999471812,0.0,True,0.0,True,18.270949679360754,14.392939513243805,182.45256,274,True
9038,0.4735678371226443_0.10483670864493766,Streptozotocin (STZ),1.5274611770134179,0.0,True,0.0,True,17.514283310203023,13.636362097862111,168.71533,274,True
9039,0.4735678371226443_0.10483670864493766,TAK-901,1.5878053255895495,0.0,True,0.0,True,16.93176195496877,12.410975238817482,215.72627,274,True
9040,0.4735678371226443_0.10483670864493766,TG101209,0.9841241861859551,0.0,True,0.0,True,17.286026412601412,13.723185293486347,165.48175,274,True
9041,0.4735678371226443_0.10483670864493766,TGX-221,1.3939942555274776,0.0,True,0.0,True,17.2950814366346,13.331425272211204,181.28102,274,True (gained)
9042,0.4735678371226443_0.10483670864493766,TMP195,1.658525595583054,0.0,True,0.0,True,17.477892007863595,13.432515074613626,142.927,274,True
9043,0.4735678371226443_0.10483670864493766,Tacedinaline (CI994),0.886351192936953,0.0,True,0.0,True,17.01663084208031,13.28216714569315,169.14963,274,True
9044,0.4735678371226443_0.10483670864493766,Tanespimycin (17-AAG),1.1743215370509255,0.0,True,0.0,True,16.818019562613937,12.596974242646438,213.4051,274,True
9045,0.4735678371226443_0.10483670864493766,Tazemetostat (EPZ-6438),1.4605904503804439,0.0,True,0.0,True,17.625963098404732,13.926592400898496,145.73358,274,True
9046,0.4735678371226443_0.10483670864493766,"Temsirolimus (CCI-779, NSC 683864)",1.8067669272706333,0.0,True,0.0,True,18.42811765470038,15.18472503659961,124.4635,274,True
9047,0.4735678371226443_0.10483670864493766,Thalidomide,1.3363661214927198,0.0,True,0.0,True,17.264952843921417,13.328796220819598,165.07664,274,True (gained)
9048,0.4735678371226443_0.10483670864493766,Thiotepa,1.02579538078108,0.0,True,0.0,True,16.884750643543583,12.878962560775571,178.22627,274,True
9049,0.4735678371226443_0.10483670864493766,Tie2 kinase inhibitor,1.4566848454242134,0.0,True,0.0,True,17.329808638041367,13.338189085128004,172.36131,274,True
9050,0.4735678371226443_0.10483670864493766,Tofacitinib (CP-690550) Citrate,0.9559759654418052,0.0,True,0.0,True,17.17260979164201,13.5245002723117,172.27008,274,True
9051,0.4735678371226443_0.10483670864493766,Toremifene Citrate,0.8783904330755945,0.0,True,0.0,True,16.951913865174276,13.160693951742434,162.80656,274,True
9052,0.4735678371226443_0.10483670864493766,"Tozasertib (VX-680, MK-0457)",1.3231365226575669,0.0,True,0.0,True,16.75676195593561,12.325644043683132,192.75912,274,True
9053,0.4735678371226443_0.10483670864493766,Trametinib (GSK1120212),1.2512015719595162,0.0,True,0.0,True,17.14485544502773,13.17376597256542,173.95985,274,True
9054,0.4735678371226443_0.10483670864493766,Tranylcypromine (2-PCPA) HCl,0.9438734735191368,0.0,True,0.0,True,17.17918080636578,13.549744793681901,155.8686,274,True
9055,0.4735678371226443_0.10483670864493766,Triamcinolone Acetonide,1.414577664239392,0.0,True,0.0,True,17.393092211562056,13.506863413354198,155.60948,274,True
9056,0.4735678371226443_0.10483670864493766,Trichostatin A (TSA),1.1752434714907949,0.0,True,0.0,True,17.313560053502194,13.587133289983075,160.83577,274,True
9057,0.4735678371226443_0.10483670864493766,Tubastatin A HCl,1.0855248506428765,0.0,True,0.0,True,16.794289248712673,12.638310301251959,190.0365,274,True
9058,0.4735678371226443_0.10483670864493766,Tucidinostat (Chidamide),1.3052308308145832,0.0,True,0.0,True,17.387513658926668,13.605053141508238,138.29927,274,True
9059,0.4735678371226443_0.10483670864493766,UNC0379,1.124780336105001,0.0,True,0.0,True,17.403434658515373,13.817345635395233,164.4051,274,True
9060,0.4735678371226443_0.10483670864493766,UNC0631,0.8258070151787038,0.0,True,0.0,True,17.11925110876327,13.547951856817324,162.67519,274,True (gained)
9061,0.4735678371226443_0.10483670864493766,UNC1999,1.3558546824308664,0.0,True,0.0,True,17.335534064331974,13.450470100702557,147.48904,274,True
9062,0.4735678371226443_0.10483670864493766,Valproic acid sodium salt (Sodium valproate),1.3468775337861985,0.0,True,0.0,True,17.282239052231187,13.352857225145659,155.4051,274,True (gained)
9063,0.4735678371226443_0.10483670864493766,Vandetanib (ZD6474),0.931161578289391,0.0,True,0.0,True,16.470974022303782,12.146043120787663,196.29927,274,True
9064,0.4735678371226443_0.10483670864493766,Veliparib (ABT-888),0.72742428126665,0.0,True,0.0,True,16.58672861040637,12.581289594015576,157.58759,274,True
9065,0.4735678371226443_0.10483670864493766,WHI-P154,1.0985597139633008,0.0,True,0.0,True,17.303386229415967,13.643469399338121,167.55475,274,True (gained)
9066,0.4735678371226443_0.10483670864493766,WP1066,1.2835204052353326,0.0,True,0.0,True,17.85553149209421,14.562799233422574,131.3686,274,True (gained)
9067,0.4735678371226443_0.10483670864493766,XAV-939,1.0529463296436923,0.0,True,0.0,True,17.065390224541957,13.213090773909704,177.0146,274,True (gained)
9068,0.4735678371226443_0.10483670864493766,YM155 (Sepantronium Bromide),3.2428787973500626,0.0,True,0.0,True,17.344076926853266,11.580531710825936,99.459854,274,True
9069,0.4735678371226443_0.10483670864493766,ZM 447439,1.3582647649412607,0.0,True,0.0,True,17.2108309036587,13.198653696845629,169.54744,274,True
9070,0.4735678371226443_0.10483670864493766,Zileuton,0.9641635858281354,0.0,True,0.0,True,16.854856861886137,12.880806792413628,185.58759,274,True (gained)
9071,0.4735678371226443_0.10483670864493766,control,0.0,0.0,True,0.0,control,19.864743345530517,19.864743345530517,114.142334,274,control
9072,0.4735678371226443_0.2019827727197605,2-Methoxyestradiol (2-MeOE2),9.215427807809363,0.0,True,0.0,True,26.161274648921335,10.061131198803947,513.0474,274,True
9073,0.4735678371226443_0.2019827727197605,(+)-JQ1,3.97994126813785,0.0,True,0.0,True,30.41791142865248,23.809891297937746,250.27008,274,True
9074,0.4735678371226443_0.2019827727197605,A-366,0.3154916468833804,0.14,False,0.994071465625922,False,34.55736269950866,35.753243460904585,184.75912,274,False
9075,0.4735678371226443_0.2019827727197605,ABT-737,0.23101327284591378,0.46,False,0.999939064025999,False,33.739467087366,34.201930610656724,227.14598,274,False (lost)
9076,0.4735678371226443_0.2019827727197605,AC480 (BMS-599626),0.45123174135230215,0.02,True,0.5971221357265745,False,32.59951048169638,31.7017989308111,234.18248,274,False (lost)
9077,0.4735678371226443_0.2019827727197605,AG-490 (Tyrphostin B42),0.27969013356138817,0.38,False,0.9999295576574453,False,32.9818780532638,32.63807568173683,202.45256,274,False (lost)
9078,0.4735678371226443_0.2019827727197605,AG-14361,0.29679051137826207,0.24,False,0.9997342900801323,False,33.66567439170438,33.98856798080113,209.71169,274,False (lost)
9079,0.4735678371226443_0.2019827727197605,AICAR (Acadesine),0.17371202089842086,0.84,False,0.9999929811156362,False,32.6118131921911,32.003924072254414,242.58394,274,False (lost)
9080,0.4735678371226443_0.2019827727197605,AMG-900,0.40903137781409526,0.04,True,0.8124484945068926,False,31.411290939662113,29.367560210280768,291.82483,274,False (lost)
9081,0.4735678371226443_0.2019827727197605,AR-42,2.5248349389404083,0.0,True,0.0,True,32.71626591274842,29.861706595327068,251.4051,274,True
9082,0.4735678371226443_0.2019827727197605,AT9283,1.3716938834162704,0.0,True,0.0,True,32.988878764883374,31.560073355121126,311.0876,274,True
9083,0.4735678371226443_0.2019827727197605,AZ 960,0.4602573650237147,0.02,True,0.5971221357265745,False,33.033897857307714,32.56154805836236,209.89781,274,False (lost)
9084,0.4735678371226443_0.2019827727197605,AZD1480,0.15753133076498216,0.92,False,0.9999929811156362,False,33.62918055505074,34.05483948810713,211.43796,274,False
9085,0.4735678371226443_0.2019827727197605,Abexinostat (PCI-24781),2.0181880331079043,0.0,True,0.0,True,33.98027626067712,32.89637419701699,157.60948,274,True
9086,0.4735678371226443_0.2019827727197605,Alendronate sodium trihydrate,0.3386803206534026,0.12,False,0.9899682616237678,False,32.53033971457429,31.676008817265814,234.67154,274,False (lost)
9087,0.4735678371226443_0.2019827727197605,Alisertib (MLN8237),1.31064896412218,0.0,True,0.0,True,32.57014272541312,30.78364619547468,223.6314,274,True
9088,0.4735678371226443_0.2019827727197605,Altretamine,0.21032543610076004,0.72,False,0.9999929811156362,False,33.65850789921021,34.0607000710903,210.82481,274,False
9089,0.4735678371226443_0.2019827727197605,Alvespimycin (17-DMAG) HCl,0.5662251083586156,0.0,True,0.0,True,31.06703660886587,28.521857818143758,256.20804,274,True
9090,0.4735678371226443_0.2019827727197605,Aminoglutethimide ,0.2068112631400112,0.66,False,0.9999929811156362,False,33.208819011048945,33.16483646772853,225.22992,274,False (lost)
9091,0.4735678371226443_0.2019827727197605,Amisulpride,0.21831587020398047,0.66,False,0.9999929811156362,False,32.71020323726868,32.156100313104,217.24088,274,False
9092,0.4735678371226443_0.2019827727197605,Anacardic Acid,0.26161407749183496,0.3,False,0.9998658931380336,False,33.17657013250295,33.045535896284704,214.30656,274,False
9093,0.4735678371226443_0.2019827727197605,Andarine,0.2571717647932914,0.4,False,0.999939064025999,False,33.645697578086136,33.988233100149614,217.08394,274,False
9094,0.4735678371226443_0.2019827727197605,Aurora A Inhibitor I,1.3963095608028553,0.0,True,0.0,True,32.86340910753815,31.28451836304409,185.10583,274,True
9095,0.4735678371226443_0.2019827727197605,Avagacestat (BMS-708163),0.2765366587655862,0.28,False,0.9998047257820367,False,33.23022210434896,33.13791725870297,201.21898,274,False
9096,0.4735678371226443_0.2019827727197605,Azacitidine ,1.0398096233509122,0.0,True,0.0,True,34.14339750689852,34.20099509921678,162.62044,274,True
9097,0.4735678371226443_0.2019827727197605,BMS-265246,0.43534278578291463,0.0,True,0.0,True,32.42362571605244,31.3659183550926,250.11679,274,True
9098,0.4735678371226443_0.2019827727197605,BMS-536924,2.0334193886840595,0.0,True,0.0,True,28.869285717268394,22.659161754623376,328.6533,274,True
9099,0.4735678371226443_0.2019827727197605,BMS-754807,3.0452275596821963,0.0,True,0.0,True,30.290468953540135,24.489720056168707,267.40512,274,True
9100,0.4735678371226443_0.2019827727197605,BMS-911543,2.370931015530523,0.0,True,0.0,True,29.30932995559156,23.201738604423237,262.70804,274,True
9101,0.4735678371226443_0.2019827727197605,BRD4770,1.5131303184155698,0.0,True,0.0,True,28.57010107494029,22.581081540235644,282.7628,274,True (gained)
9102,0.4735678371226443_0.2019827727197605,Barasertib (AZD1152-HQPA),2.530792834382474,0.0,True,0.0,True,27.492618140511087,19.40845315541033,429.20438,274,True
9103,0.4735678371226443_0.2019827727197605,"Baricitinib (LY3009104, INCB028050)",1.3660378985470416,0.0,True,0.0,True,28.645211482448456,22.8783947751205,303.4124,274,True
9104,0.4735678371226443_0.2019827727197605,Belinostat (PXD101),2.3994139799879264,0.0,True,0.0,True,29.64889719096831,23.852390110719327,256.78833,274,True
9105,0.4735678371226443_0.2019827727197605,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),2.6202550734051755,0.0,True,0.0,True,30.001367391129374,24.336489417624193,259.62408,274,True
9106,0.4735678371226443_0.2019827727197605,Bosutinib (SKI-606),1.710855524530551,0.0,True,0.0,True,28.350395946212704,21.943946076665487,383.11313,274,True
9107,0.4735678371226443_0.2019827727197605,Busulfan ,1.876957719615227,0.0,True,0.0,True,28.51891939051161,22.11489077017862,321.58395,274,True
9108,0.4735678371226443_0.2019827727197605,CEP-33779,1.7378579624044832,0.0,True,0.0,True,29.182414175490607,23.58098009734736,274.6095,274,True
9109,0.4735678371226443_0.2019827727197605,CUDC-101,0.853160650589281,0.0,True,0.0,True,33.44527727696084,32.991403612103014,216.39781,274,True
9110,0.4735678371226443_0.2019827727197605,CUDC-907,2.224087688395464,0.0,True,0.0,True,32.08470934791764,28.899340716210443,229.89781,274,True
9111,0.4735678371226443_0.2019827727197605,CYC116,0.26352415040976496,0.22,False,0.9996476069893089,False,33.16615822248464,33.02280200333015,239.28831,274,False (lost)
9112,0.4735678371226443_0.2019827727197605,Capecitabine ,0.26775153040831157,0.4,False,0.999939064025999,False,33.31944357635675,33.32514533107582,281.4562,274,False (lost)
9113,0.4735678371226443_0.2019827727197605,Carmofur,0.2429012616745112,0.24,False,0.9997342900801323,False,32.73853731379715,32.18818307469043,235.97081,274,False
9114,0.4735678371226443_0.2019827727197605,Cediranib (AZD2171),0.6927548845509435,0.0,True,0.0,True,32.580447532858564,31.422149889936815,224.39417,274,True
9115,0.4735678371226443_0.2019827727197605,Celecoxib,0.2590463971425052,0.42,False,0.999939064025999,False,32.41416163569168,31.52328658301148,281.8175,274,False (lost)
9116,0.4735678371226443_0.2019827727197605,"Cerdulatinib (PRT062070, PRT2070)",0.5340628264778431,0.02,True,0.5971221357265745,False,31.942311407244002,30.304569696780792,315.6898,274,False (lost)
9117,0.4735678371226443_0.2019827727197605,Cimetidine ,0.23565614871488805,0.3,False,0.9998658931380336,False,31.88384923243238,30.486052024920507,260.67154,274,False (lost)
9118,0.4735678371226443_0.2019827727197605,Clevudine ,0.42514853837438693,0.04,True,0.8124484945068926,False,32.50720477882,31.54327072803624,219.51096,274,False
9119,0.4735678371226443_0.2019827727197605,Costunolide,0.32909266767438083,0.1,False,0.9797244404095548,False,32.04155458820725,30.70802621751075,292.09488,274,False (lost)
9120,0.4735678371226443_0.2019827727197605,Crizotinib (PF-02341066),0.718992277232644,0.0,True,0.0,True,33.420286597892556,33.0755906273231,349.8175,274,True (gained)
9121,0.4735678371226443_0.2019827727197605,Curcumin,0.28295368446578806,0.3,False,0.9998658931380336,False,33.16098036039797,32.993016745100775,242.4635,274,False
9122,0.4735678371226443_0.2019827727197605,Cyclocytidine HCl,0.26674858196004436,0.22,False,0.9996476069893089,False,32.6613260301072,32.009913187025,307.79926,274,False (lost)
9123,0.4735678371226443_0.2019827727197605,Dacinostat (LAQ824),3.62404746613327,0.0,True,0.0,True,33.71108963683837,30.752141516314087,188.58394,274,True
9124,0.4735678371226443_0.2019827727197605,Danusertib (PHA-739358),1.110940712046677,0.0,True,0.0,True,32.450367210933564,30.743803418591096,244.37227,274,True
9125,0.4735678371226443_0.2019827727197605,Daphnetin,0.2598804124829428,0.44,False,0.999939064025999,False,33.38347948538763,33.461088267062955,205.4416,274,False (lost)
9126,0.4735678371226443_0.2019827727197605,Dasatinib,0.996935565562012,0.0,True,0.0,True,32.912817946914494,31.78271003703761,295.72263,274,True
9127,0.4735678371226443_0.2019827727197605,Decitabine,2.0357708131913554,0.0,True,0.0,True,33.4731163649144,31.864471625408083,188.25183,274,True
9128,0.4735678371226443_0.2019827727197605,Disulfiram ,0.24638626037801004,0.42,False,0.999939064025999,False,32.281602205688046,31.27082785976872,244.08394,274,False
9129,0.4735678371226443_0.2019827727197605,Divalproex Sodium,0.7305080387757599,0.0,True,0.0,True,33.2321855499618,32.68787276991847,163.8686,274,True
9130,0.4735678371226443_0.2019827727197605,Droxinostat,0.19188220211987073,0.86,False,0.9999929811156362,False,33.14394995091768,33.05002740848615,252.85037,274,False
9131,0.4735678371226443_0.2019827727197605,EED226,0.5354729971287142,0.0,True,0.0,True,33.15545717865361,32.729451068949146,184.62773,274,True
9132,0.4735678371226443_0.2019827727197605,ENMD-2076,0.6176326147834601,0.0,True,0.0,True,34.135293048497445,34.606963190982064,234.10583,274,True
9133,0.4735678371226443_0.2019827727197605,ENMD-2076 L-(+)-Tartaric acid ,0.6382411771462699,0.0,True,0.0,True,33.00834619058681,32.33246091279798,252.17883,274,True
9134,0.4735678371226443_0.2019827727197605,Ellagic acid,1.2661554856222068,0.0,True,0.0,True,34.70848436984489,35.10482296283819,166.40875,274,True
9135,0.4735678371226443_0.2019827727197605,Entacapone,0.47612457336651204,0.0,True,0.0,True,33.14760383029274,32.7730927959896,261.854,274,True
9136,0.4735678371226443_0.2019827727197605,Entinostat (MS-275),1.0086243747177335,0.0,True,0.0,True,33.23371333103404,32.41281199612099,263.927,274,True
9137,0.4735678371226443_0.2019827727197605,Enzastaurin (LY317615),0.24199668407613473,0.56,False,0.9999473459092232,False,34.17403206627191,35.060077157238325,188.32481,274,False (lost)
9138,0.4735678371226443_0.2019827727197605,Epothilone A,0.5601989925406627,0.0,True,0.0,True,31.417023634374786,29.227857984979558,302.5365,274,True
9139,0.4735678371226443_0.2019827727197605,FLLL32,1.0856546341401838,0.0,True,0.0,True,34.34258808167831,34.553531237987066,177.47081,274,True
9140,0.4735678371226443_0.2019827727197605,Fasudil (HA-1077) HCl,0.9954604621454237,0.0,True,0.0,True,34.32392835292986,34.606405952484906,188.4781,274,True
9141,0.4735678371226443_0.2019827727197605,"Fedratinib (SAR302503, TG101348)",0.403429054701796,0.06,False,0.9047514360078929,False,33.360968950032515,33.27251855413387,240.88321,274,False (lost)
9142,0.4735678371226443_0.2019827727197605,Filgotinib (GLPG0634),0.19862194282895018,0.82,False,0.9999929811156362,False,33.45971186027249,33.67481148648668,190.4562,274,False
9143,0.4735678371226443_0.2019827727197605,Flavopiridol HCl,1.1638789520014754,0.0,True,0.0,True,32.73692910549901,31.26398896776718,208.30656,274,True
9144,0.4735678371226443_0.2019827727197605,"Fluorouracil (5-Fluoracil, 5-FU)",0.27803169024156205,0.26,False,0.9997342900801323,False,33.03493138318665,32.74584078490238,221.18248,274,False (lost)
9145,0.4735678371226443_0.2019827727197605,Fulvestrant,1.263924847990161,0.0,True,0.0,True,34.33272893351074,34.35554272780195,207.61314,274,True
9146,0.4735678371226443_0.2019827727197605,G007-LK,1.5538076631644984,0.0,True,0.0,True,33.75705655218002,32.91431514996617,158.13504,274,True
9147,0.4735678371226443_0.2019827727197605,GSK1070916,0.6376742185937943,0.0,True,0.0,True,31.095551843379106,28.507439176935048,387.5219,274,True
9148,0.4735678371226443_0.2019827727197605,GSK J1,0.24882590237490376,0.3,False,0.9998658931380336,False,33.343354212700255,33.39189223179624,211.97081,274,False (lost)
9149,0.4735678371226443_0.2019827727197605,GSK-LSD1 2HCl,0.3906556234129184,0.0,True,0.0,True,33.72083614967426,34.005026384706255,178.90146,274,True
9150,0.4735678371226443_0.2019827727197605,Gandotinib (LY2784544),0.28187841604007957,0.18,False,0.998568283174976,False,32.2656384592703,31.203408211271157,251.01096,274,False (lost)
9151,0.4735678371226443_0.2019827727197605,Givinostat (ITF2357),1.5570246923023134,0.0,True,0.0,True,33.03976570272472,31.476516421917747,212.41971,274,True
9152,0.4735678371226443_0.2019827727197605,Glesatinib?(MGCD265),0.2920078312753063,0.24,False,0.9997342900801323,False,33.00201524867878,32.666032374852875,218.13504,274,False (lost)
9153,0.4735678371226443_0.2019827727197605,Hesperadin,1.6422446737524083,0.0,True,0.0,True,31.638773785115163,28.58931260524857,232.85037,274,True
9154,0.4735678371226443_0.2019827727197605,INO-1001 (3-Aminobenzamide),0.2228693034392748,0.66,False,0.9999929811156362,False,33.65578363827959,34.04270768189055,211.58394,274,False (lost)
9155,0.4735678371226443_0.2019827727197605,IOX2,0.34819084095682484,0.12,False,0.9899682616237678,False,33.80101544924319,34.20784976630017,214.39052,274,False
9156,0.4735678371226443_0.2019827727197605,ITSA-1 (ITSA1),1.049044889484108,0.0,True,0.0,True,33.50791155247853,32.92078792424358,167.84306,274,True
9157,0.4735678371226443_0.2019827727197605,Iniparib (BSI-201),1.4893262414044557,0.0,True,0.0,True,34.65273072011344,34.77014490759307,169.72627,274,True
9158,0.4735678371226443_0.2019827727197605,Ivosidenib (AG-120),0.2004379540947312,0.7,False,0.9999929811156362,False,32.6647070721731,32.08298589902212,266.92337,274,False (lost)
9159,0.4735678371226443_0.2019827727197605,JNJ-7706621,0.8172759541682098,0.0,True,0.0,True,33.391830976657445,32.92039570791729,217.11679,274,True
9160,0.4735678371226443_0.2019827727197605,JNJ-26854165 (Serdemetan),0.5594382831449778,0.04,True,0.8124484945068926,False,34.41738952617068,35.229350477967,229.66788,274,False (lost)
9161,0.4735678371226443_0.2019827727197605,KW-2449,0.22866080946085532,0.44,False,0.999939064025999,False,32.165491228212666,31.05633135573513,236.37956,274,False (lost)
9162,0.4735678371226443_0.2019827727197605,Ki8751,0.2729677076068242,0.34,False,0.9998658931380336,False,32.88926434303593,32.45957068723569,196.00365,274,False
9163,0.4735678371226443_0.2019827727197605,Ki16425,0.21093069911510298,0.66,False,0.9999929811156362,False,33.072839177786825,32.88875736522918,189.33212,274,False
9164,0.4735678371226443_0.2019827727197605,Lapatinib (GW-572016) Ditosylate,0.4003841618029824,0.02,True,0.5971221357265745,False,34.10218056131586,34.757986669599376,218.87592,274,False (lost)
9165,0.4735678371226443_0.2019827727197605,Lenalidomide (CC-5013),0.2104606827249924,0.68,False,0.9999929811156362,False,33.04988315480244,32.84331533565053,231.75183,274,False
9166,0.4735678371226443_0.2019827727197605,Linifanib (ABT-869),2.313499494411012,0.0,True,0.0,True,28.900136417577883,22.440783049515385,346.0657,274,True
9167,0.4735678371226443_0.2019827727197605,Lomustine ,5.687723320614289,0.0,True,0.0,True,26.85813581343081,14.982558015017977,490.83942,274,True
9168,0.4735678371226443_0.2019827727197605,"Luminespib (AUY-922, NVP-AUY922)",2.0597934554853836,0.0,True,0.0,True,27.527411734818678,19.949039722922617,519.25183,274,True
9169,0.4735678371226443_0.2019827727197605,M344,4.866323865623713,0.0,True,0.0,True,26.312551510109135,14.712788863365184,455.9562,274,True
9170,0.4735678371226443_0.2019827727197605,MC1568,6.847189258524978,0.0,True,0.0,True,27.86524372288178,15.837307896009223,429.77008,274,True
9171,0.4735678371226443_0.2019827727197605,MK-0752,5.6373417169263575,0.0,True,0.0,True,27.145705267818204,15.608078527480687,418.13138,274,True (gained)
9172,0.4735678371226443_0.2019827727197605,MK-5108 (VX-689),4.872932080731147,0.0,True,0.0,True,26.036644543410535,14.154366714860565,495.95984,274,True
9173,0.4735678371226443_0.2019827727197605,MLN8054,5.432305678271312,0.0,True,0.0,True,26.650501984043622,14.822707998586566,457.0365,274,True
9174,0.4735678371226443_0.2019827727197605,Maraviroc,5.590102051844319,0.0,True,0.0,True,26.966187456224162,15.296282569374641,515.60583,274,True
9175,0.4735678371226443_0.2019827727197605,Meprednisone,5.602936522455622,0.0,True,0.0,True,26.540241476590676,14.43155613949638,465.31387,274,True (gained)
9176,0.4735678371226443_0.2019827727197605,Mercaptopurine (6-MP),6.431856542071763,0.0,True,0.0,True,28.175505510494876,16.873164187688623,382.14963,274,True
9177,0.4735678371226443_0.2019827727197605,Mesna ,6.356231634347168,0.0,True,0.0,True,27.54555078895562,15.688879652334712,409.78467,274,True
9178,0.4735678371226443_0.2019827727197605,Mocetinostat (MGCD0103),6.400653870231395,0.0,True,0.0,True,27.413281306743254,15.379918452025741,394.45255,274,True
9179,0.4735678371226443_0.2019827727197605,Momelotinib (CYT387),4.904814838442071,0.0,True,0.0,True,26.458287520153107,14.965769910634767,432.5146,274,True (gained)
9180,0.4735678371226443_0.2019827727197605,Motesanib Diphosphate (AMG-706),5.59150774691431,0.0,True,0.0,True,26.828670811487626,15.019843584831566,419.5657,274,True (gained)
9181,0.4735678371226443_0.2019827727197605,NVP-BSK805 2HCl,4.581614364070411,0.0,True,0.0,True,26.09879732752664,14.569989999753497,512.72266,274,True
9182,0.4735678371226443_0.2019827727197605,Navitoclax (ABT-263),7.299185133520673,0.0,True,0.0,True,28.105974845433124,15.866774266116213,399.8978,274,True
9183,0.4735678371226443_0.2019827727197605,Nilotinib (AMN-107),4.952475647487965,0.0,True,0.0,True,25.907817219524407,13.817168500331482,482.24817,274,True
9184,0.4735678371226443_0.2019827727197605,Nintedanib (BIBF 1120),5.267760226814289,0.0,True,0.0,True,26.83904498290898,15.364339447774311,438.75546,274,True (gained)
9185,0.4735678371226443_0.2019827727197605,Obatoclax Mesylate (GX15-070),3.079388496841325,0.0,True,0.0,True,28.05298665232973,19.980594516588763,322.85037,274,True
9186,0.4735678371226443_0.2019827727197605,Ofloxacin,3.22045363515673,0.0,True,0.0,True,30.672457354681157,25.07847078297622,256.9708,274,True
9187,0.4735678371226443_0.2019827727197605,PCI-34051,2.6060419575416276,0.0,True,0.0,True,29.38135041669061,23.110668584610224,309.0365,274,True
9188,0.4735678371226443_0.2019827727197605,PD98059,1.969595043922034,0.0,True,0.0,True,29.258941558507612,23.502297781863824,328.72263,274,True
9189,0.4735678371226443_0.2019827727197605,PD173074,5.386084264572233,0.0,True,0.0,True,26.768200532652575,15.10432650950355,382.51096,274,True
9190,0.4735678371226443_0.2019827727197605,PF-3845,5.689968246699387,0.0,True,0.0,True,26.620053649643275,14.504148761357806,484.59488,274,True
9191,0.4735678371226443_0.2019827727197605,PF-573228,9.16961604847436,0.0,True,0.0,True,25.852753149033546,9.489899958363367,584.83575,274,True
9192,0.4735678371226443_0.2019827727197605,PFI-1 (PF-6405761),5.588954221065535,0.0,True,0.0,True,26.994971279410873,15.35499804652683,403.60583,274,True
9193,0.4735678371226443_0.2019827727197605,PHA-680632,8.588081122837835,0.0,True,0.0,True,25.953002631562953,10.271933849058698,576.6606,274,True
9194,0.4735678371226443_0.2019827727197605,PJ34,9.43145357280222,0.0,True,0.0,True,25.99808734541176,9.518730826791947,543.4051,274,True (gained)
9195,0.4735678371226443_0.2019827727197605,Panobinostat (LBH589),9.86807824736374,0.0,True,0.0,True,25.95489994339685,8.995731348200584,471.5511,274,True
9196,0.4735678371226443_0.2019827727197605,"Patupilone (EPO906, Epothilone B)",8.97562070931739,0.0,True,0.0,True,26.057427868200083,10.0932447358534,635.1022,274,True
9197,0.4735678371226443_0.2019827727197605,Pelitinib (EKB-569),12.02271319880606,0.0,True,0.0,True,27.802064774911074,10.535426059786715,525.8175,274,True
9198,0.4735678371226443_0.2019827727197605,Pirarubicin,9.882842173374478,0.0,True,0.0,True,26.334472377333743,9.740112290063639,662.0621,274,True
9199,0.4735678371226443_0.2019827727197605,Pracinostat (SB939),8.98474338509316,0.0,True,0.0,True,26.048805821346928,10.066877966371326,489.63867,274,True
9200,0.4735678371226443_0.2019827727197605,Prednisone ,10.606789971669052,0.0,True,0.0,True,26.52617441413314,9.399568565367879,635.7044,274,True
9201,0.4735678371226443_0.2019827727197605,Quercetin,9.77699900935177,0.0,True,0.0,True,26.159037868840635,9.495086437100127,602.81024,274,True (gained)
9202,0.4735678371226443_0.2019827727197605,Quisinostat (JNJ-26481585) 2HCl,10.64670194092271,0.0,True,0.0,True,25.879725049952267,8.066757867752441,463.85767,274,True
9203,0.4735678371226443_0.2019827727197605,RG108,8.69275485218239,0.0,True,0.0,True,25.36343877868143,8.988132413951092,668.7117,274,True
9204,0.4735678371226443_0.2019827727197605,Raltitrexed,12.204218596756085,0.0,True,0.0,True,27.3532975661452,9.456386244304948,662.9891,274,True
9205,0.4735678371226443_0.2019827727197605,Ramelteon,11.39466609450264,0.0,True,0.0,True,27.305957276461317,10.171258167190627,516.6387,274,True
9206,0.4735678371226443_0.2019827727197605,Regorafenib (BAY 73-4506),10.70008764105986,0.0,True,0.0,True,26.71802001416923,9.689962096049234,543.7591,274,True (gained)
9207,0.4735678371226443_0.2019827727197605,Resminostat,9.095830243798254,0.0,True,0.0,True,26.242620144998618,10.343419754969615,471.5146,274,True
