,63(mod)_pBA580,Gal4-4(mod)_pBA582,IER3IP1_pDS002,SEC61B_pDS033,ASCC3_pDS052,DNAJC19_pDS026,HSPA9_pDS088,HSPA5_pDS017,YIPF5_pDS186,SAMM50_pDS156,TARS_pDS405,XRN1_pDS411,GBF1_pDS043,TIMM23_pDS284,DAD1_pDS499,SEC61A1_pDS032,AMIGO3_pDS434,SRPRB_pDS404,SRP68_pDS403,UFM1_pDS040,TELO2_pDS496,FECH_pDS494,MRPL39_pDS498,IARS2_pDS091,SCYL1_pDS160,DARS_pDS495,IDH3A_pDS393,DERL2_pDS042,SEC63_pDS218,TTI2_pDS408,SYVN1_pDS442,SEC61G_pDS440,SPCS3_pDS402,OST4_pDS353,ATP5B_pDS055,SLMO2_pDS433,FARSB_pDS390,TMED10_pDS036,PSMD4_pDS488,EIF2B4_pDS491,SLC35B1_pDS046,EIF2B2_pDS463,ASCC3_pDS051,DDRGK1_pDS041,GMPPB_pDS391,SLC39A7_pDS219,SRPR_pDS482,TIMM44_pDS430,SPCS2_pDS401,UFL1_pDS410,PDIA6_pDS029,IER3IP1_pDS110,YIPF5_pDS226,MRGBP_pDS124,SCYL1_pDS159,P4HB_pDS397,MANF_pDS027,PTDSS1_pDS478,TTI1_pDS407,DNAJC19_pDS074,MARS_pDS394,SRP72_pDS505,MTHFD1_pDS395,EIF2S1_pDS386,DHDDS_pDS383,NEDD8_pDS396,TMED2_pDS175,GNPNAT1_pDS506,CARS_pDS460,STT3A_pDS011,HYOU1_pDS089,ARHGAP22_pDS458,SEC61B_pDS162,CHERP_pDS024,SARS_pDS467,TMEM167A_pDS038,KCTD16_pDS096,SEC61A1_pDS031,SOCS1_pDS479,AARS_pDS381,SEL1L_pDS373,IARS2_pDS090,EIF2B3_pDS508,HSD17B12_pDS087,DDOST_pDS382,CCND3_pDS006,QARS_pDS510,HARS_pDS466,ATF4_pBA608,HSPA5_pDS371,COPZ1_pDS462,CAD_pDS468,PPWD1_pDS398,COPB1_pDS065,GBF1_pDS044,EIF2AK3_pBA572,*
SARS_pDS467,0.04552194784242538,0.05146020426264332,0.06084665383057516,0.04689451980764404,0.05519087783252631,0.06328235094501533,0.04768814018171107,0.06372683062449817,0.053889462671768654,0.0643521459648344,0.06449556523921683,0.04839158899092767,0.045691928499759886,0.055027877091811575,0.06966263117454513,0.06620696156944501,0.05685215327146241,0.0468004386646834,0.05747879889964906,0.04844291059522447,0.056728541425583985,0.05748100732653184,0.057378357304781885,0.06539583079670125,0.05745958521827147,0.06946963887503106,0.05501584909532751,0.06141962303057316,0.048930240207855885,0.05765223748972823,0.05374226167140032,0.05864977699551087,0.06126651469521638,0.05175968803726628,0.06702110492162776,0.06081870978561287,0.060537970982643366,0.0600449505823044,0.04256774328360544,0.074423716155053,0.05670031498860302,0.057457734786029786,0.05116714809715862,0.05189757504873395,0.049810307648610365,0.0663344813381196,0.058224691647536575,0.06767257029539527,0.05960603021242249,0.049960197287192774,0.055068046438809526,0.058733423562814656,0.056165767303271275,0.04828999531488954,0.05418798138726429,0.052844603368853486,0.043151429036576865,0.050038014053755346,0.05964536864828533,0.0682138109036603,0.06774703748844076,0.04890803514937112,0.060899022881633354,0.05551500133269347,0.061021609362401585,0.055423165696653266,0.05366538108673818,0.04746111020267748,0.04288706618836275,0.05874142675114064,0.05342628862384791,0.05429756560650048,0.051994179796875435,0.0519089228625757,0.0,0.0620822944331702,0.04632975336672218,0.07439438546260763,0.05846881343930257,0.058984272466680344,0.05204041297451053,0.06786959749489378,0.05542967649223314,0.06884639118729705,0.05044329962983741,0.04558883710050929,0.06454976925743428,0.06285294271538598,0.04798288625980447,0.05061905209360347,0.07964777058472018,0.0448543409642162,0.061488933727445114,0.05950825557136171,0.05815395758761655,0.06065132821496282,0.054047445917127616
TMEM167A_pDS038,0.0838847473650338,0.07308419969115384,0.11062032420747352,0.08118440947487783,0.10623767207355117,0.06058656388568572,0.044847858677788746,0.06769213227978481,0.09393198458839366,0.08751520916791654,0.07931486060859122,0.10194661807382248,0.07734319671804891,0.08242388259970992,0.10507173092232926,0.06033307672837404,0.07384140239930206,0.08513601675953004,0.07150019706836512,0.08811256033685183,0.0743972248520421,0.09988630106358043,0.0964866084172024,0.04864321190896363,0.08831130831480888,0.08501806202613957,0.09204831529946762,0.09919382790595316,0.09392169520525613,0.09002349107233192,0.07329959871900832,0.08416423411465652,0.06512273246681527,0.08730760399939154,0.07946044323763374,0.0678024544674793,0.08281404792184106,0.09428183577946722,0.08584095134883146,0.07738503281618764,0.07885800447442445,0.07174430740870939,0.09776519510769466,0.08466728083327679,0.08680786400146583,0.10522537998812338,0.09578465739047212,0.07799551318705752,0.10642138258957408,0.0984976661849839,0.07805786179498252,0.0852112677135779,0.10082623449623673,0.07925717456170327,0.08833591867222843,0.07990277209442098,0.08304182186589854,0.08916336415919118,0.10873805747420645,0.07492192180046937,0.08846491452072855,0.09177420116206839,0.09422712792081545,0.04518890597919977,0.06301560101587103,0.09363610675350373,0.07503039707060485,0.09980650618797478,0.042047047665405124,0.0988802514640185,0.09857768480470444,0.09643892304357003,0.08971166786145489,0.09349595937026417,0.0620822944331702,0.0,0.07553612055806411,0.07150811509447336,0.09401869279444958,0.058096085812139896,0.09879946585180682,0.05867385517195382,0.06076845269983908,0.10030389831224973,0.09211868025582023,0.0877793544026235,0.04340904293995212,0.06140889702995793,0.0921460274080911,0.06067711174791929,0.07045997059837635,0.09860081371650478,0.09341015347733278,0.06308086577727659,0.05371943561507225,0.07745900136997595,0.07930663467927364
KCTD16_pDS096,0.08204031828462591,0.08854481401752032,0.09867871796189254,0.0879711098097463,0.10078477309581285,0.06747242409156695,0.04495838939111597,0.06248929437182239,0.08764538317266725,0.06718338196792496,0.08268736867336858,0.0866210193496471,0.08795908212643819,0.08020551150046414,0.08389495813485405,0.052929414091803184,0.07490897676959317,0.0927865812775665,0.06254780944137485,0.07442627429811144,0.061017964469904845,0.07435585152126244,0.08335334510124028,0.05613434152483684,0.09182328969110679,0.06896218021540178,0.07499520474372565,0.07769643859920845,0.0781423109565723,0.09001277312054944,0.07613464166848612,0.07291925363767615,0.08839267567222553,0.08008139866111505,0.06685933464300832,0.06321716020462681,0.07373812811061109,0.06700814149803186,0.07171098371154949,0.0829885872765716,0.0941576102636967,0.07666522373662552,0.09340827583604396,0.07033222581509659,0.0931533718566614,0.09107287931839309,0.09605012789105173,0.0671907558188536,0.08851878013876974,0.0868423365655309,0.08337234788440526,0.07650462370734362,0.08542769784673095,0.08281514290570172,0.08649595448291145,0.0763449185840967,0.07643570612774189,0.08141196521743367,0.09023140739237101,0.07168943228209147,0.07650829135139531,0.0771365922382111,0.08508085846744917,0.047332538378763986,0.06450917306906886,0.08953563187210528,0.09166823799946043,0.08442344082919388,0.04173194003558976,0.08967892681251141,0.07719423647445169,0.07810295478825093,0.08597016205338687,0.08869186069387812,0.04632975336672218,0.07553612055806411,0.0,0.056873903325500366,0.07044922973530061,0.060375354786414155,0.09914630080274865,0.06691408445774095,0.05876376479033102,0.08543565301083988,0.08011384336207933,0.06936804456036635,0.04703296758984631,0.054696652717613765,0.09620741685685617,0.05418052934977398,0.0719435994315659,0.07432222168981586,0.07890110089509456,0.06647129429100514,0.06000703506086158,0.08606609320235163,0.07212578447915888
SEC61A1_pDS031,0.05409143643845159,0.05176249206871717,0.06532222796010238,0.05568234788752362,0.06649778515928452,0.07700037288607232,0.05144326221442147,0.07016101630676005,0.05772339420685961,0.08327628573523875,0.0664929564032959,0.06394990739302735,0.06128275463348512,0.07531039941923384,0.07349307719065573,0.07164069905638414,0.06875595350499585,0.05800030781129501,0.06809561145161239,0.05914394312850228,0.06499717751544948,0.06422328531544685,0.07108074721786047,0.05630265676220891,0.05837174886849491,0.07226533257612885,0.06918971401845621,0.08116626373016642,0.05668848730101239,0.07064512233493413,0.05669664228293888,0.0691910897997223,0.06292532950676354,0.05873642752821888,0.07615631077603398,0.07180775782945988,0.08461103888357967,0.07796475630401305,0.05052346455452088,0.08680502436680508,0.058493737056125095,0.07339081833628916,0.05766557961215864,0.0607150322384076,0.06447552035531953,0.06694653102060823,0.06280722486974244,0.08998609272782329,0.05940083848843302,0.06815705520759999,0.06340734168878315,0.06024530331675412,0.06715916927319497,0.0674153403062717,0.06743765708435114,0.06777342079401656,0.06750792601224037,0.06174221535370751,0.06620055275831663,0.0910641545385861,0.08209912603575807,0.07486214081534745,0.06730328505831654,0.04994036436976319,0.0826309342317049,0.07720892619013606,0.052439268755892644,0.06061482676871329,0.047828484329080614,0.06108303264508355,0.05887328173540769,0.08101615156347725,0.06171868570658316,0.05574174669364863,0.07439438546260763,0.07150811509447336,0.056873903325500366,0.0,0.0661796717215746,0.06629661382435152,0.06762260453299221,0.07405484680856161,0.07378284623184214,0.08616942858842548,0.06623229375352861,0.07111663257097393,0.05250720068500717,0.0721418123689441,0.051393747050888255,0.07249897272803213,0.08453099810978633,0.055982308887449844,0.08865169025721431,0.056252259578156605,0.06727349359778421,0.06256577952466524,0.0663752872163743
SOCS1_pDS479,0.07992902338787256,0.08442155968759046,0.08481238862513538,0.06976549858742348,0.078542967492784,0.062324443243752484,0.048740575101036736,0.0601009625383494,0.08283031623806021,0.08165580536720349,0.07885733840945296,0.08558278747981055,0.06504320248141922,0.088262168758576,0.08881497302044687,0.06076382864360833,0.07630981870400087,0.06649301660042109,0.08623721177933036,0.06443486939263915,0.07142393016193317,0.08768737976832737,0.09038881465903598,0.05381322321463111,0.07459039554652414,0.08952983646085738,0.08885541984393393,0.08741034199916561,0.08519832618514517,0.08325277346910147,0.0849008327417253,0.07076282641497195,0.06429350279799444,0.06240092407439138,0.08161260263798276,0.0584657990677144,0.0886578140378162,0.08579140974884437,0.08455757695045298,0.07752574093762182,0.08492052356881226,0.07281429798234867,0.07625104146196081,0.07947128517335161,0.09069655458079583,0.09922958838990713,0.08485083773954397,0.06757396221776747,0.08879282586755893,0.07828275828643658,0.0898576619178433,0.08692013102158912,0.09349778419593156,0.07672976568438761,0.06280991273228226,0.08175485271644864,0.07173639854861294,0.09368731758686755,0.08182036167244083,0.07888214095696743,0.07719964041753063,0.09580190878129331,0.08332056357247254,0.04924932472247506,0.060333441707356994,0.09300635728108057,0.08261149422819361,0.08068316292557333,0.04348328529412651,0.08339395562713564,0.07460110243648609,0.09380001375492392,0.08444057921492314,0.0859321587152113,0.05846881343930257,0.09401869279444958,0.07044922973530061,0.0661796717215746,0.0,0.053723014678416,0.07773637474075352,0.06653174902239359,0.05695451715899397,0.06929027439218945,0.0609796398389205,0.08701648051743407,0.04575639002605171,0.06695329490747275,0.07999196345797993,0.05624607174103337,0.0603715035563119,0.08387611066793949,0.08610423687611882,0.06474511482991378,0.05987043329093039,0.0754198792180148,0.08977648666775766
AARS_pDS381,0.04614468914109556,0.044911903445372874,0.058035174630622785,0.05349081819707027,0.055617235258613576,0.056479038976934064,0.04373437677749352,0.057982270704611504,0.0535909316079949,0.0682442572445735,0.06487090189533061,0.04683561995122824,0.058596132545117474,0.052690920306427205,0.05800305535552425,0.05966942995236729,0.052196479430426046,0.05022826821441847,0.060026430159741524,0.045559361488180225,0.05454893365471747,0.05887180179799655,0.05456492447955601,0.05447931064808316,0.05544307553767066,0.07477010985852185,0.06306817226215633,0.06846305651546584,0.04640142540095282,0.05902772658469057,0.0433154516527067,0.06709228370622632,0.07202986189234004,0.05124661911491749,0.06919854189586964,0.06292537491155918,0.06461315701145606,0.05794232325840513,0.04176492984540788,0.07414241166129908,0.05048243404223673,0.05865906956247967,0.04723197375693301,0.05499196368271632,0.0563629392807102,0.06694983708935268,0.05324124493432836,0.06471810046890246,0.05646722164550565,0.04438992918226889,0.05406592961003208,0.06497386394235019,0.05897645070497184,0.04377651079905384,0.06005385673941092,0.04398845500764971,0.04553612510407512,0.05412699752583096,0.05597514643189081,0.07502775996957388,0.06038484952699371,0.049542970684424176,0.07378661115111478,0.03702981632947176,0.05921497902478424,0.050099113526762176,0.04998484040221425,0.05428894197818897,0.035952213903746436,0.053033509589154045,0.048781693980099856,0.05553937484411241,0.05357298446247194,0.04975440250491082,0.058984272466680344,0.058096085812139896,0.060375354786414155,0.06629661382435152,0.053723014678416,0.0,0.056267285605872346,0.059597461911852036,0.05034112189415951,0.07015097139599823,0.057366513661159864,0.04225597603501824,0.04455309223698918,0.05869198879040572,0.045681471995036485,0.05516514790859365,0.06487323917490899,0.04562418066597049,0.07167691083143823,0.06784551549775705,0.06346846528624034,0.06355061231246992,0.05909646435971097
SEL1L_pDS373,0.08947053467341265,0.08967373890851355,0.11532802297256144,0.08203795058254432,0.09403240544353944,0.059714005298891454,0.0406213353530618,0.056374964416943354,0.0942433893022075,0.07656466131690794,0.07343260741697155,0.09356468128590026,0.07087490414000705,0.07503476603136766,0.09531352408959586,0.05811711011821957,0.08138203269846286,0.09832269235270061,0.0709635608338677,0.07922761409159891,0.07246957860004206,0.07969208023463774,0.0968528689331652,0.049245177184724064,0.09327326765137413,0.06539348034094543,0.08991813472887304,0.09548240625822278,0.08888566928353785,0.07715087698470197,0.10212384518503642,0.07880323196029355,0.0748002265217647,0.0852086943122876,0.08427624123817395,0.057788569150716854,0.08029354462292458,0.08526019529370638,0.08789367260184919,0.06636599152670355,0.07607337532783384,0.07531856850120727,0.09808479109001565,0.09429187199823587,0.09943148229906107,0.08787111877315908,0.0822676652034493,0.07424359477331173,0.09758187801964921,0.10366297148480956,0.08544498231309296,0.08083890460207233,0.0998606235744917,0.08900698990460587,0.08491553762976883,0.07929531399164647,0.08674229357189964,0.08672880266017921,0.0881763418801917,0.07664818629336226,0.0925873686590713,0.07104470557632567,0.09171769860796024,0.04584964118338013,0.07116685306132772,0.081366395971877,0.07928386010270734,0.10407625207439758,0.039157721367847724,0.09595766241320676,0.0758633228591327,0.10061597475932291,0.09370522217245592,0.08950557184966113,0.05204041297451053,0.09879946585180682,0.09914630080274865,0.06762260453299221,0.07773637474075352,0.056267285605872346,0.0,0.05468748973308559,0.05459341065802126,0.09052754864207493,0.07897970971743024,0.07560633257744576,0.04753838903003049,0.052855742555704105,0.08563627105448555,0.057314589375965716,0.06780976402940694,0.08461878604904641,0.07497666169762479,0.06338820406484497,0.057410680163491434,0.06331730855756207,0.07421051102756385
IARS2_pDS090,0.05127383036210844,0.058677471306405084,0.06923635510176034,0.06473592516596513,0.06838177274709735,0.06371135202488937,0.049400474539622784,0.07339897615462462,0.0734312974917717,0.06854952769721954,0.06509840589984174,0.04684229257450639,0.058320715490521695,0.06277818742500657,0.06798615083545145,0.06851317515276864,0.06637280701287486,0.05800501573417746,0.06819915521125948,0.053648333768691284,0.056847340579255674,0.05918913291878793,0.05198517811913746,0.054171681471131765,0.0695869775349276,0.06592844254264736,0.054224478861856176,0.06860243141084571,0.05143484642984056,0.0632269736443393,0.04993237787261881,0.055949969723631275,0.06668244981491915,0.061974137848194145,0.06168992895316212,0.07175558977302392,0.07083422717408375,0.06640030976820509,0.05868068997541344,0.07816772270769935,0.059526429569660685,0.06874961374311585,0.04912204786414552,0.05483001243264893,0.06248460682892771,0.07545652873397275,0.055267611163869565,0.06760158208352247,0.06496810161625671,0.05538236995707696,0.053938454656493356,0.07375971031342413,0.057414068114754614,0.043714086762989685,0.059899318207691475,0.04756878923037656,0.0426817072576169,0.055782727960865544,0.06811243001402431,0.07542491830562235,0.07145853740158695,0.0578132136957927,0.07052659581184768,0.04230336757494872,0.06115319481704032,0.05383798285796302,0.05206672076207657,0.05973160398448972,0.03504733016466105,0.05174599432297384,0.061039030576953826,0.05566874055924103,0.057048696989316416,0.0528269059868114,0.06786959749489378,0.05867385517195382,0.06691408445774095,0.07405484680856161,0.06653174902239359,0.059597461911852036,0.05468748973308559,0.0,0.05299062859677279,0.07875089420044021,0.056505008437391036,0.04919521588891069,0.05231296559659286,0.06285312960204734,0.05787844059538484,0.05846153551496763,0.0812885449063462,0.05151107289247459,0.06649738331863915,0.07059892619250843,0.06829078428165485,0.07716705487234242,0.07246228512735593
EIF2B3_pDS508,0.04360660406136605,0.04970521835523671,0.0644907650633801,0.05538788705605505,0.06365408567915104,0.05845656000825945,0.040778452664143844,0.05519137094855846,0.04820604424500566,0.06634839030148174,0.06406819564200697,0.046799059316365244,0.05851715987442546,0.05678234454338969,0.06015294763820908,0.07146823481644665,0.06143515751026549,0.052850465959137984,0.05894558558638749,0.04928334046919736,0.04841536989713193,0.0578552052942136,0.04510398211400727,0.05202498183764956,0.06146276994889923,0.07217362619312968,0.05649457045728229,0.06682259614613084,0.04667799597354731,0.053319471759388656,0.04399981706066724,0.05785714509032759,0.06713377762314456,0.05598798086849369,0.06134674476472214,0.05635160166840961,0.05955602085195449,0.06164631839716652,0.04350152487874004,0.07264359134896084,0.04782431548075158,0.054211899042290554,0.04725805511618185,0.047864869785767816,0.04909178804952082,0.062402478679110585,0.050765158775954056,0.057886374329043505,0.059640422233300995,0.04469249018140192,0.04950595301319991,0.061074638624789145,0.049051239816534246,0.041846050609989756,0.057419030100385036,0.0449250954869855,0.04830215672690607,0.052422616073257544,0.05079180077194018,0.07072814855152583,0.06121122814372789,0.04584264903960388,0.0805444593648241,0.0393731703438491,0.05889203167655715,0.04671287404795607,0.05127259643023858,0.05095163921625817,0.034648611998505004,0.05275470567939833,0.054835911691641544,0.0566757372190405,0.050745530828222724,0.05086159034175204,0.05542967649223314,0.06076845269983908,0.05876376479033102,0.07378284623184214,0.05695451715899397,0.05034112189415951,0.05459341065802126,0.05299062859677279,0.0,0.06431819367792252,0.054090541118955754,0.043877249920264476,0.04645402522177752,0.05615339711888655,0.04763563409326525,0.055020120533785584,0.07424464066086568,0.047116337431647226,0.06691657739614122,0.07085110333221913,0.0689423621234303,0.06720411515001586,0.05753550561934946
HSD17B12_pDS087,0.0775026416888007,0.08345526364993834,0.08159385943454191,0.0852473010100596,0.09834350883765111,0.07422295071199399,0.04830996965988779,0.05787331657163986,0.08441987284952748,0.0889415409810741,0.09576543220655528,0.06845462728904046,0.07822303696382155,0.08408518259532471,0.09349464385418642,0.0671329017765424,0.08998785075903096,0.08565518674625636,0.07342324520742573,0.07788637865553485,0.08252722005421945,0.08493148942917222,0.0857311646431385,0.061913389465288834,0.07459312340221871,0.0849718504174706,0.1004359644885409,0.09512061306601668,0.0759450453147178,0.09114006947228194,0.09440958471851667,0.08888071927588494,0.07889392777776776,0.07505829743090309,0.08910410301917676,0.06713280727437096,0.07803723067388525,0.08312507802621731,0.08057103859912576,0.08926883089518337,0.09451460394957206,0.09078879575574951,0.07834707633718072,0.09427631226068228,0.08777853366263488,0.10135868574330109,0.08769606939106561,0.0784575504240928,0.0847168334922854,0.07533917608471954,0.08009063204700358,0.07664499939667407,0.097451226758608,0.0865317074295389,0.07320493237910627,0.08733769910366332,0.07506588773459787,0.08061975848707298,0.09357788615245492,0.09302174684768386,0.08578390652913775,0.08402122338715681,0.10327844538973036,0.048329952492471365,0.06513482360229453,0.0942693779395009,0.08824079148333633,0.09560265443437005,0.045622445254173055,0.06933672157310915,0.09003215762267652,0.07319824345618355,0.09218897598089704,0.09041258222677151,0.06884639118729705,0.10030389831224973,0.08543565301083988,0.08616942858842548,0.06929027439218945,0.07015097139599823,0.09052754864207493,0.07875089420044021,0.06431819367792252,0.0,0.0829889652070472,0.07916822967509625,0.051747992723353474,0.05719154539199931,0.09617355666884528,0.06414839359186336,0.07265169942530456,0.09358284261722037,0.10021786113683714,0.06704974074474734,0.065037356116203,0.0712845784862052,0.08411849458152484
DDOST_pDS382,0.07614093617542345,0.0654167950300641,0.09254647301237945,0.07360100083649804,0.07973297166542379,0.05940297798198895,0.045057122768756994,0.0614197760382333,0.0786696739421812,0.07705409451421523,0.06109549654349823,0.08133917820863573,0.06930370266011204,0.07825891097220805,0.08634569276411808,0.05582396523094685,0.08147755725682428,0.0840519909859149,0.06983475959056933,0.07422187661243983,0.050734849161539315,0.07510434056267194,0.06787256416634392,0.056831899357458866,0.07389340309271844,0.09680100808182779,0.07060778924478327,0.0727047694691838,0.06438427712693046,0.07304687378843235,0.06716286227765275,0.07829188961251898,0.07810151216850139,0.06009334986687688,0.07655885004274446,0.06545497334186326,0.07679855204286178,0.0698308160369334,0.0803663940866534,0.08027427581498346,0.08025256079004392,0.07960857471503882,0.08392661897713483,0.05828126652260795,0.07579622614640603,0.06987594070146085,0.058064084489844923,0.06974775249477766,0.07659847924289266,0.07914571479441601,0.07004206844047392,0.07911315356768389,0.07505926500611332,0.06204160339305567,0.06955000925464971,0.07275884358410077,0.07971620475255875,0.07523941325919278,0.07836515547223405,0.06863808129870905,0.07491478872002207,0.07355835451809653,0.09486224688070573,0.046502684749970095,0.06381212589809226,0.0912277827311787,0.07267066242643523,0.07066732337812505,0.040398688846690775,0.07296188610952434,0.06418162103107077,0.07954092628534037,0.06599149797109916,0.07779963773197199,0.05044329962983741,0.09211868025582023,0.08011384336207933,0.06623229375352861,0.0609796398389205,0.057366513661159864,0.07897970971743024,0.056505008437391036,0.054090541118955754,0.0829889652070472,0.0,0.07176974877932982,0.04383840307921602,0.06089671340406523,0.06815722231324092,0.056393237321081396,0.06606383404149127,0.08052014411036015,0.08217737267448225,0.07666621428745975,0.05921268291817522,0.07431866253399252,0.07084347367247261
CCND3_pDS006,0.08648001068740484,0.0783835180587771,0.08943987764005573,0.09230813998002052,0.08836344213689117,0.0484181025097169,0.03478956280069045,0.059280291137525594,0.07711401067513902,0.05921722135194832,0.06939407434296678,0.09238945461092511,0.07279049508623722,0.06588989788232372,0.08729455234735158,0.04853945906322016,0.07645830092138317,0.08825508344807878,0.06945782448531272,0.09385170971040964,0.07302094748914488,0.06744785873150683,0.0731048621790089,0.03982469198928061,0.07610123600238157,0.07669091746236317,0.0997232723511482,0.08244516976123265,0.08427259038688385,0.0736421621107221,0.08434971887634131,0.0686427813598366,0.08716786050423453,0.09081529143949138,0.06151649220169162,0.05301534182604983,0.06166428334584583,0.08822808383035026,0.07206252410493318,0.06427010370251982,0.06931002788179307,0.056240130900909346,0.08070393517992405,0.08334178567078276,0.08742355147090591,0.07975675785026823,0.09179795276738222,0.054049776705321816,0.09163251150207496,0.08493744222407992,0.09502172687848329,0.07301319981685048,0.08746783891800756,0.08169612992998415,0.07261099483392428,0.0761347114821198,0.07848918215588756,0.0942322097409202,0.08686786959093623,0.05953191831104888,0.07215040363328006,0.0809525866448956,0.07665514917297535,0.03239005842603585,0.051128140343878886,0.06537309409704635,0.07230510584535847,0.08287411997938339,0.029379195265772116,0.09798552266117805,0.07357281797316281,0.08773470408108987,0.0890380541101692,0.07261648867317523,0.04558883710050929,0.0877793544026235,0.06936804456036635,0.07111663257097393,0.08701648051743407,0.04225597603501824,0.07560633257744576,0.04919521588891069,0.043877249920264476,0.07916822967509625,0.07176974877932982,0.0,0.04054673197156388,0.04193721295419764,0.08571131519359708,0.05157003423482475,0.06516140874466651,0.06644502767700859,0.0719949672292565,0.059777314075947344,0.051951310212378005,0.05984318083182243,0.07738013682882021
QARS_pDS510,0.040102241919482355,0.037196632485174685,0.054029311498080275,0.04530146816308564,0.04916393346792945,0.05097645249768368,0.04495782591771214,0.05144774795978581,0.04527290103011093,0.05575274882077091,0.05381804782912683,0.0423011947218201,0.04658199314341754,0.05076723275588683,0.04883043589316818,0.059349927168983393,0.050543306140442015,0.041862266868552565,0.04454918322324352,0.04433841319041592,0.04488684625375966,0.04655301692564498,0.042595231929499766,0.04761595486006356,0.047175357741435164,0.056485155470108045,0.04643473439085174,0.05684829690839748,0.03893522177257125,0.04935097734926514,0.039838112971264585,0.050221417755898654,0.056355121130429196,0.046478106274337884,0.05241411338850666,0.05611132390032633,0.05388445811435173,0.05362196970971943,0.034846152582068746,0.055232860813090555,0.04440029941721271,0.04919564793797993,0.04028246844850863,0.03895578646026625,0.04896993336373748,0.052761586096966705,0.04334656062533313,0.05314706235507268,0.04647692444652598,0.0423819137707288,0.042758798717452424,0.047487767666514386,0.0448877590075175,0.03698180970250732,0.04258485319126032,0.04013440396933472,0.040604987181631386,0.041162808786719,0.04452033615962403,0.06018617689803886,0.05206959016422366,0.04606826976519728,0.04989600652050392,0.04245588111996605,0.046903306226468926,0.04648669657026511,0.04452898209559061,0.04404906816228671,0.03991878465531744,0.04774190188214097,0.04106520958474273,0.04293163484001857,0.038836849290764176,0.041350003135815175,0.06454976925743428,0.04340904293995212,0.04703296758984631,0.05250720068500717,0.04575639002605171,0.04455309223698918,0.04753838903003049,0.05231296559659286,0.04645402522177752,0.051747992723353474,0.04383840307921602,0.04054673197156388,0.0,0.055793906891834825,0.03901327713967244,0.05054606580424683,0.06992760751506436,0.04038181508891471,0.052225425008338246,0.05184689577841644,0.05618673637947082,0.04836036893100318,0.04905134990173803
HARS_pDS466,0.04813059509106492,0.054635330846505716,0.06502061785996727,0.05046743212443831,0.06203205332623334,0.06668562738117051,0.049091206305791765,0.053193623569952095,0.05167733463850269,0.07141857062303883,0.0661194414799966,0.051977812725626314,0.05391081130682522,0.06335858135484185,0.06722364658521757,0.06900355295873306,0.052251821963414595,0.048240737128950495,0.05845497634636027,0.04616829104206262,0.05039110772825837,0.058800131815122864,0.05583596038651403,0.06172101374888268,0.05599853300622633,0.07016923755821801,0.05710839362753911,0.062095002446197645,0.05213968700472993,0.047535704194472346,0.04902898486280915,0.06218277155691292,0.06298186148980861,0.05250724633661994,0.06134152839004627,0.05754488898323387,0.06157551251152075,0.059597380919506907,0.041950014554057814,0.074044883859643,0.04626665146441291,0.062430065533274806,0.05094427018467945,0.05689990706390105,0.05405228976097036,0.0709559992848473,0.057170592625141875,0.06062273704660594,0.0587544937361178,0.04527136955135118,0.051595136917513856,0.06371448964169345,0.054392921169394357,0.05176649115597909,0.06196311723656591,0.043593546708464465,0.04422102121418575,0.05748037922173761,0.05274618809387927,0.07288581310401311,0.06729737323415397,0.04615770641284711,0.06673518297636785,0.047607123079835445,0.055790979367082986,0.05643981047878822,0.05316907628323376,0.04996669269187901,0.044378182639105763,0.05824671127925758,0.05273482181445293,0.06546588245382708,0.05650956733319281,0.05772604231604012,0.06285294271538598,0.06140889702995793,0.054696652717613765,0.0721418123689441,0.06695329490747275,0.05869198879040572,0.052855742555704105,0.06285312960204734,0.05615339711888655,0.05719154539199931,0.06089671340406523,0.04193721295419764,0.055793906891834825,0.0,0.05002556216242214,0.059035096834228334,0.07732461607882563,0.04471275531054105,0.06629775658930065,0.0687012699159026,0.06506066159280885,0.06788517907015319,0.05816861406174624
