perturbation,IFNGR2g3,IFNGR2g4,IFNGR1g4,IFNGR2g1,STAT1g3,STAT1g2,STAT1g1,JAK2g2,JAK2g1,JAK2g4,JAK2g3,IFNGR1g2,IFNGR2g2,IFNGR1g3,IFNGR1g1,CD86g4,STAT5Ag2,POU2F2g3,UBE2L6g1,STAT2g2,TNFRSF14g2,CAV1g3,STAT3g2,UBE2L6g4,STAT3g1,ATF2g1,IRF1g2,CUL3g1,CAV1g4,STAT2g4,UBE2L6g2,CMTM6g3,STAT2g3,CD86g1,PDCD1LG2g1,CMTM6g2,PDCD1LG2g4,MARCH8g1,CAV1g1,POU2F2g1,control,BRD4g4,BRD4g1,IRF7g1,POU2F2g2,STAT5Ag4,IRF7g2,CUL3g2,ETV7g3,ATF2g2,ATF2g3,NFKBIAg2,STAT5Ag1,STAT3g4,PDCD1LG2g2,MARCH8g4,TNFRSF14g1,STAT5Ag3,ETV7g4,BRD4g3,PDCD1LG2g3,ETV7g1,ETV7g2,STAT3g3,IRF7g4,MARCH8g3,CD86g3,ATF2g4,TNFRSF14g3,CAV1g2,CMTM6g1,MARCH8g2,CD86g2,STAT2g1,NFKBIAg1,SMAD4g3,SMAD4g2,SMAD4g1,SMAD4g4,IRF7g3,IRF1g1,NFKBIAg3,IRF1g4,IRF1g3
BRD4g1,-0.5073068833227652,-0.4468186400126503,-0.37095970414711454,-0.3616137388741963,-0.3015510078541767,-0.3719213438198097,-0.29909441672865533,-0.419324094012372,-0.47941670876949005,-0.24708324989679106,-0.30912932989048986,-0.08196323772700109,-0.21258946831124587,-0.14685478748823474,-0.14015214110346372,-0.06581455889649424,-0.04975981851927257,-0.01374195681098176,0.027864226332285334,-0.008306825585130658,0.006982580733032607,0.0559646838152854,0.0865756543081927,0.15280372907168036,0.10724366537233956,0.10984646271615865,0.06652516743846142,0.06889895755092741,0.2700407302040727,0.25469661388673753,0.09345305186386789,0.25839566021124716,0.19052295805948027,0.24320100769929665,0.1059249368004655,0.2207703012081321,0.23156098357233795,0.262675888034644,0.3373623652619736,0.3058391755715895,0.4200456742653396,0.6686366250313814,1.0,0.2603446075232143,0.23388095980859405,0.26247438716704946,0.22921236521731583,0.2967349361348775,0.2551871900613526,0.047223597186666584,0.08563938605684737,0.12776716713091876,0.15789518894608712,-0.03177637960197067,0.08097208973760954,-0.055310425651383596,-0.023791862607309054,-0.12009677350111114,0.12361657200908237,0.07377042352130667,-0.034413697602543605,0.013855183523114635,-0.05994998861886747,-0.07685652593585617,-0.28389701069839707,-0.07735105460255397,-0.21680267588988733,-0.028378963376489475,-0.08361939684277936,-0.16290911769330169,-0.23848675701174957,-0.13954474451785642,-0.13468706633247443,-0.29126106924605627,0.07419148454319369,-0.05883820043686703,-0.2285503239791897,-0.04257963367626644,-0.18793921533464572,-0.12223104141680072,0.008957652639717659,-0.1938841332314442,-0.18626148650547475,-0.298891340354718
IRF7g1,-0.36751621642059834,-0.39223177049903263,-0.27228989396364744,-0.2087874379715677,-0.33073890969222247,-0.2370477861914567,-0.3596649782962393,-0.26639976763389195,-0.29867339853613073,-0.1005797429644991,-0.24318310392781967,0.1327951181775288,0.023933725069176383,-0.046866987781412524,-0.107528963952201,0.2651586620533676,-0.05893416369079919,0.00838610805408421,0.27632760343829443,0.30144442259429743,0.0976087052520465,0.02347932078180599,0.043897510240343475,0.19209819420855176,0.26227033286490303,0.09894638634530156,0.0024146483764358093,0.0026533008142460212,0.04961071326560442,0.06651687857532224,0.11922504373163569,0.30935444384680666,0.25862501333748456,0.05831593101216828,0.07966148622507915,0.08692892930987965,0.26804153748799336,0.29364991034414106,0.3456825913410039,0.30360473948320604,0.3290150586645125,0.3693407115749783,0.2603446075232143,1.0,0.3855121570078803,0.17400690313576098,0.1450040430740809,0.047093465226361035,0.13760606284838256,0.07955833801281854,0.16123887915376106,-0.2084363919384351,-0.114108161347041,-0.09386417901242333,0.021904797375359504,-0.10576476895416383,0.1146380094939472,0.02068011927501824,0.0821535473754867,-0.09862531592903001,0.020057015445108652,0.030182768347919817,-0.13580304836567714,0.15403674281452392,0.037180661803142515,-0.07284849828623603,-0.06791260443323331,-0.070729617844677,-0.030679921478867177,-0.16697957310306324,-0.09612600234065852,-0.077391333295632,-0.21879469497257745,-0.30444622821101447,-0.1864557708891041,-0.23750659865453347,-0.28938925970672374,-0.27158138858158104,-0.16708543202221826,-0.17132833395924865,-0.11414448874869966,-0.2262050269603221,-0.19327654937013242,-0.1693175994381937
POU2F2g2,-0.3960784274691621,-0.4376723996781747,-0.39764512695025334,-0.2890933748860861,-0.31088089201504837,-0.3029139466787753,-0.3466011137697756,-0.3843560738782758,-0.3325064474309436,-0.2687602160420526,-0.14269317434268844,-0.13512470490723283,-0.057884815784747086,-0.12022438344686576,-0.14946904974119063,0.22706459582241148,0.12251520733018119,-0.10159669314849556,0.11256956294733059,0.18564107310255648,0.03384104458568396,0.07537308816721365,0.11959537134711352,0.1518114506338967,0.180461054505939,0.07415536354001821,0.06834693469912725,0.07418132030244222,0.059069282967010674,0.2764884779084874,0.09722598993253685,0.2312678701829114,0.36485877191256455,0.08212281167807658,0.08736165911290887,0.12099963430493313,0.23397937097921742,0.342539486041419,0.2816416557302356,0.3336531929677903,0.21662907467648232,0.3019155484814301,0.23388095980859405,0.3855121570078803,1.0,0.3716170241134591,0.07008088461881279,0.11783682383909967,0.2011834926857046,0.053133121450114666,0.04554982694486444,-0.040516586628144384,-0.11775811194558725,-0.0696316986560658,-0.03606690953084416,-0.03485088070736133,0.06305144097106265,-0.10599428512660022,0.020627053538922642,-0.08983136254867784,0.19149463997259636,0.0995118502737539,-0.055974625514024316,0.22733751618778553,0.18188343453382427,-0.17460726665971218,-0.061218388497690714,-0.09428965733037453,0.13457368115357118,0.054615109620868754,0.015159461283658759,-0.09225089097545462,-0.21798753464559256,-0.06353721256479372,-0.23251282342852755,-0.10168632336496597,-0.33429389797705816,-0.23952262581375372,-0.1445935250908955,0.03685635572746044,-0.014782916134927968,-0.29025310675381893,-0.19636646605129937,-0.11825945560048938
STAT5Ag4,-0.3379126423977109,-0.2766168342714966,-0.21016287038030645,-0.19954848802757946,-0.286238486597816,-0.252165722973217,-0.29298067484906626,-0.2713178935572797,-0.26280525237135943,-0.20789728988785328,-0.2595787891303426,0.03941407373352128,-0.19112766045856025,-0.08147922355210321,-0.18117012022113338,0.10165878374041758,0.028978379763022696,0.09507806282393665,0.24397364241682104,0.13922001843464385,0.02978198493066221,0.003106246366647588,0.008970798313829392,-0.01960170642659801,0.1627938984322687,0.05970723820392451,0.06533502499587636,0.1257375689230711,0.02839935468916199,0.21737638578903795,0.1807080812261717,0.08007995454703616,0.11028368245030017,0.27152522218391983,0.1706547948359504,0.11156361278210572,0.3712089448973937,0.03920278924462513,0.32747192899921906,0.19566107113917686,0.2036514621259021,0.17695883159518033,0.26247438716704946,0.17400690313576098,0.3716170241134591,1.0,0.21138327401733412,0.36212851579435984,0.2118263093792176,0.18812344803417727,0.13975804553791632,0.3212302971931488,-0.0039706914148716806,-0.0881533230640072,0.031526928941402015,0.06536583476250381,0.013828263245384968,0.10859968215141029,0.1120395988211659,0.014495981565754433,-0.19202003833795542,-0.05851249611824392,-0.16388200197244282,-0.09609957379326795,-0.131914826022081,-0.06757458471909683,-0.14203160300181814,-0.08380681375623149,-0.14288105820670788,-0.27886806892172483,-0.16696260489110884,-0.20742999716233904,-0.1642051311054685,-0.17459647441986226,-0.24519395448195994,-0.13895159871935045,-0.20380212221300031,-0.17599977044546858,-0.18061692834720483,-0.2292488886546934,-0.00825568162710045,-0.1947127468307519,-0.07625270202005209,-0.10400136275020247
IRF7g2,-0.3031775990146307,-0.32461831993507473,-0.38533265362691116,-0.3051538607696643,-0.28673893108804466,-0.2657996520732718,-0.3032486795587741,-0.22710207336309393,-0.32666554948871285,-0.2204981873401807,-0.26859263907958775,-0.0806125695179141,-0.019029315991438523,-0.049089055976635015,-0.16656248858595804,0.09303726572788447,-0.0846151733394948,0.11664917679967195,0.03605489573184116,0.0790869896572993,0.09874200530650769,0.11235454095995791,0.1892804347653676,-0.054200578693610536,0.06945520339124715,-0.020312551673353788,0.10701977243038785,0.07499876411432257,0.15125181441481644,0.1472982048105105,0.20277202790898283,0.013162902664055506,0.09582416920300776,0.13803881849220972,0.15930731547534657,0.0671587939628526,0.2790669847362565,0.21874933221351625,0.19064834243871318,0.28044836772410475,0.23896752980721922,0.16393248704130298,0.22921236521731583,0.1450040430740809,0.07008088461881279,0.21138327401733412,1.0,0.3063611628917083,0.22257738052079742,0.15285343823285868,0.20732251427039072,0.22451555950727403,0.05362665329019909,0.07116280032692775,0.026760816199752034,0.053965935507084825,0.03510636816285292,0.15372295581861178,0.05084701447249715,0.1591922955545082,-0.05975174556645076,0.013032847399457106,0.031654876016542335,-0.0707971360879248,-0.182147054348663,-0.002188183889534269,-0.13302750743655706,0.030522014771279183,-0.09614652535384656,-0.13751872205439955,-0.062326547484467164,-0.06252319119412733,-0.10230904601562976,-0.3687682648802686,-0.20060462919166244,-0.08927759247281615,-0.25869652349312217,-0.19531600653750056,-0.26339066010102963,-0.022031891697390223,-0.05103640595399435,-0.07332687356999792,-0.05392306016572225,-0.15643272497184374
CUL3g2,-0.3660532518796104,-0.32287504210460705,-0.3499952148785013,-0.31313453698535676,-0.3030951402365082,-0.2983665823742326,-0.37634639510910595,-0.2928610921786397,-0.2853224945743633,-0.3281026569725266,-0.38127438303403266,-0.1736777923470538,-0.32155178550062247,-0.1653769958685788,-0.2423857781469576,0.1769800074977043,0.02129211524909386,0.1269880806872393,0.03280931855309023,0.07355293776393387,0.061936099448873495,0.08259303002315395,-0.07157393706165385,-0.05674286824265484,0.07743134380527521,0.034188347838728816,0.14199144951274234,0.22149886260369353,0.2521688710456354,0.2574398596469864,0.09603525627379891,0.05224737077245619,0.0982666291222487,0.19871782067542404,0.152189104606983,0.16293097526025538,0.15681817966129474,0.009935726548867187,0.19673730319866642,0.20810629862730304,0.16573816091749674,0.19092070797613817,0.2967349361348775,0.047093465226361035,0.11783682383909967,0.36212851579435984,0.3063611628917083,1.0,0.37597405444448323,0.12432559395471683,0.14536475687623962,0.33666957848963214,0.2508105271408189,-0.07404740682776928,-0.09508904238742748,0.011564225741162048,-0.016090648717070537,0.011418996139837607,0.2899615516157282,0.02558118622206426,-0.08106769789767217,-0.018601559083948893,-0.0025481855993372726,-0.17256522736882,-0.36002808556199933,-0.06296321744648962,-0.1649412208277011,-0.066581313492784,-0.06692382928151024,-0.17987684395805367,-0.17799639144044663,-0.15288710580673803,-0.05507919264100943,-0.3144634049337826,0.10722490507099905,0.0931083235251817,-0.11269332824136598,-0.09572162628176392,-0.11236659233819005,-0.17470097675802998,0.22053314843277086,0.0007923448416586434,-0.0027678287903701564,-0.09190648743966956
ETV7g3,-0.41001762584868995,-0.2369785319938052,-0.2395961399680872,-0.2088295249132944,-0.2324090250858032,-0.2133331657548573,-0.3376716133507875,-0.2941753716071589,-0.3392570505215062,-0.27355568801040603,-0.24133654906994284,-0.09985041646118645,-0.06992975538596292,-0.14439981340519478,-0.16653777522387953,0.13400561037003622,-0.03323235952654926,0.03142795132518969,0.009006820648639226,0.1305424111500915,0.07225861084076377,0.10778901787476046,0.09747163283640091,0.22970386736591608,0.11767604397297014,0.02781968079398988,0.09704279276623325,0.23424775545026233,0.16251411832474233,0.22327991388671847,0.11169814244645819,0.09391437623286854,0.058842780280731664,0.2142259338251586,0.23285708751916576,0.22024694559967467,0.09649477304792388,0.07758660764837806,0.19312078919813386,0.1774600553178782,0.24749569340113672,0.21900126889406318,0.2551871900613526,0.13760606284838256,0.2011834926857046,0.2118263093792176,0.22257738052079742,0.37597405444448323,1.0,0.1413405914522669,0.08865927883406177,0.033999418940250596,0.05240643003661464,-0.010468858938750488,-0.016410074111864653,0.019506371482189012,0.08301144562316216,-0.0035053000991427433,0.07026374783748346,-0.034319960053379006,-0.02440942187251447,-0.04344674004763784,-0.08842280638813972,-0.13765764242502626,-0.199513841853829,-0.012848710129273511,-0.16281512418010674,-0.20359532780571493,-0.2083248991395852,-0.04455488156922478,-0.12267391786282299,-0.03638877491935236,-0.1011245378274593,-0.25764898972814937,-0.14390938284578836,0.03608317293980534,-0.22687009839917918,-0.17240976892825033,-0.16410514191301612,-0.11474189385591484,-0.02180818586226192,-0.15642195555142147,-0.07048702583742114,-0.09738530976234262
ATF2g2,-0.21032555707730824,-0.09223755516959384,-0.05749185112078384,-0.10741617823553487,-0.23385725587153985,-0.19183974033957765,-0.1515818939640464,-0.11164568801862146,-0.1392112064847008,-0.12027128305230468,-0.2541795010477447,-0.0699173410686675,-0.23018983882774005,-0.10771457095905147,-0.11676492729145632,0.017776798029658137,-0.19607816859437965,0.08271440376329313,-0.013351576955360857,0.07743023296997843,0.023937594655941943,0.09439639063378327,-0.062275331492819455,-0.10691338867308169,0.0367681546680415,0.09200075681254871,0.11145789795383347,0.032254101639239606,0.190540289599351,0.06114861278838272,0.0944370003402292,0.022531889066627765,-0.013821435337914446,0.0394857061006146,0.1416980926320051,0.08990005374215647,0.0324262002613537,0.07561735973629453,0.07261308469614751,0.0785569416973112,0.06698164396306822,-0.008129745169782618,0.047223597186666584,0.07955833801281854,0.053133121450114666,0.18812344803417727,0.15285343823285868,0.12432559395471683,0.1413405914522669,1.0,0.015010922122173583,0.1603989575947539,0.09167912053419643,-0.03249008591787179,-0.04077495189743779,-0.014207635750700937,0.05688491107358677,0.058323233396116746,0.01509719855547039,0.06534404984354285,0.017267608838486045,-0.019326416104900473,0.04837538700788111,0.03146794866929236,-0.13060850230082746,-0.011257475916169614,0.11482031640875431,-0.21439678347638433,0.06938898999310712,-0.07591738803862032,0.025159292944286562,0.11240814243206775,-0.05407971412411112,-0.3194074626500671,0.16319600832709652,0.024071448921109313,-0.10747018244210596,-0.09733663669107356,-0.09694038482446478,-0.0861222488424818,-0.08201154567590363,0.04429755074137586,-0.017122807705688792,-0.05242524297193944
ATF2g3,-0.16140387476783746,-0.05150453534499692,-0.17608357160263266,-0.16040331163716526,-0.21327414156826524,-0.23741034312614726,-0.17371350385396309,-0.15515889733568672,-0.1959348542901368,-0.23404313173026206,-0.129970951018381,0.0006085797137538433,-0.15093283280479242,-0.13507708044219346,-0.19956919444996885,-0.05177809383983653,0.01938237805378337,0.023632813221632947,0.060433846516052325,0.028031579721223977,0.14466008729672736,-0.01870356997363624,0.04189521758083325,0.18484982795193014,-0.20680237311599484,0.16732256788283534,0.0216514894015507,0.04278862974976396,0.12436176849701581,0.10961340523893576,0.17815430064907709,0.027096606337350893,-0.0020562327485583063,0.076156341361438,0.0622180095254902,-0.01641155825918065,0.1538302769930391,0.03732720343313982,0.07728427882121312,0.0695602954469178,0.06762686896553996,-0.05669782581080133,0.08563938605684737,0.16123887915376106,0.04554982694486444,0.13975804553791632,0.20732251427039072,0.14536475687623962,0.08865927883406177,0.015010922122173583,1.0,0.20548651828303183,0.15778170137814695,0.06321320454774619,-0.15418139796093586,0.04048570069077931,-0.0023841232773224703,0.04762447085234928,0.23269800611197078,0.15742308564381838,-0.13531738654403208,0.0010870024888940655,-0.0500768355757921,-0.014591406274821866,0.14965293433035565,-0.1853180132200586,-0.04438481669405378,0.16827597344558945,-0.13481041603831564,-0.11976208360164664,0.021051284390883943,-0.09879299122411363,-0.00476129448555539,-0.23633453483073555,0.0554483589468119,0.016218178990092365,-0.020269055460984946,-0.07741038570041485,-0.07177226464572539,-0.18087728219962812,-0.016832540690115805,0.06318772913075027,-0.02190908954055081,-0.07255002615660845
NFKBIAg2,-0.28578470322365324,-0.1519908229045706,-0.14599622188658926,-0.2332040008617574,-0.17409611079016524,-0.18081614453315484,-0.23522640163680128,-0.2855028569407807,-0.10946222074915118,-0.28274702126555723,-0.3893094778453172,-0.34524226518259876,-0.18630213950982386,-0.3005037720872724,-0.1638495552743148,-0.0036521189013602635,-0.02493724833028302,0.07268747883393346,-0.06753392989341236,-0.08839022952624795,0.016307726199732905,0.0985783911680962,-0.004651622264361081,0.0956294337551955,-0.15713467411974175,0.0064159979335838965,-0.019890604645852503,0.07435649986031352,0.20430158917805954,-0.06844529609671883,0.17793230431043486,-0.01304314704032624,-0.02594768795751756,0.10938868702253152,0.10357090231897244,0.23266686236911704,0.1537969042089181,-0.03737707491823242,0.06130677755151929,0.16011487302880453,0.050841926518105804,0.0665062986147701,0.12776716713091876,-0.2084363919384351,-0.040516586628144384,0.3212302971931488,0.22451555950727403,0.33666957848963214,0.033999418940250596,0.1603989575947539,0.20548651828303183,1.0,0.3145126145847425,0.15688595160966284,0.033060814113060624,0.14993782408851622,-0.015147316784395,-0.03061883089234012,0.22548029419973234,0.2778261558871733,0.004262096977719223,0.08692943404503664,0.018535004363278266,-0.20713991302198295,-0.24449186223046904,-0.060056525451383264,-0.07868823506044027,-0.00568738698079656,-0.017383532271905693,-0.1291913145230212,-0.21795035344169209,-0.0516630512308115,0.09610008283438948,-0.01891276661487115,0.05040827217469429,0.09672360193266817,0.049587943666143115,0.0053522289519835784,0.10822031462976532,0.03023728028804491,0.01105140264439515,0.08738569949337881,0.02227228438921588,0.02114930315094121
STAT5Ag1,-0.19318990092738303,-0.07136429719617152,-0.003002012753556274,-0.25799077926052305,-0.1490815496915149,-0.08466189536812324,-0.18324803770604128,-0.23615454141039954,-0.1382757158634001,-0.2364343062085582,-0.16156564002910492,-0.15781582184495,-0.2322697000860405,-0.15095388934944262,-0.12334799732425272,0.1334475198335021,-0.1823617561941036,0.12736611821328456,-0.09463214977537004,-0.029846288143933756,0.07625900491764973,-0.08890119489522474,-0.09215498159023586,-0.023047550920012164,-0.07359376793762623,0.04031310562245072,0.1343263521718301,0.13515379545986866,0.09047502215406676,0.07260202004473174,0.07692682436495211,-0.08865097063923619,0.040727973410385594,-0.05371732393872941,0.19799125079264152,0.05118926213875229,0.1924397428008526,0.03992510770078362,-0.0045827873726567905,-0.05279887872120401,0.06098124987516607,-0.008423949325137077,0.15789518894608712,-0.114108161347041,-0.11775811194558725,-0.0039706914148716806,0.05362665329019909,0.2508105271408189,0.05240643003661464,0.09167912053419643,0.15778170137814695,0.3145126145847425,1.0,0.21686568736900083,0.04649227370789186,0.08155954399511037,0.07339831468395357,0.01755414381548118,0.0631887550251508,0.04194129016661309,-0.005784681095637732,0.003766916520462069,0.044853322510435036,0.0064220780419451205,-0.2921285171592329,-0.06017120397434155,-0.08973263342540942,-0.05055960454840096,-0.07754551716699641,0.08511408445629577,0.039794775934750934,-0.09356497196786631,-0.0647041952031714,-0.19323468726231488,0.2105981627235951,0.08457793325731194,0.001643460996499849,0.058183008148367084,-0.03699937548841585,-0.07633481993101295,0.0713415503720284,0.011790409732325702,0.05721361430747024,0.012720160480716298
STAT3g4,-0.05869799170855075,0.023442863438089656,0.07457143811767132,0.025259421594936625,-0.11396665262757094,-0.03380145379625988,0.004487848842784889,-0.08093362045009797,-0.07216036651734012,-0.1984682063270143,-0.07100860894820465,-0.12907148838785812,-0.1668849835764131,-0.185826880778179,-0.12582744041961158,0.09428980208174544,0.12283692674897558,0.04782309868860571,-0.24102822129080245,-0.17530504628737292,0.07865119317446445,0.15245949221727526,0.13983967712599457,0.03757953532782539,0.03234757527117004,0.047386581449038866,0.15435202245178262,-0.0354838552817487,-0.07995018543054967,-0.044406745110235846,-0.15547757866048262,-0.15317547874854598,-0.014713348453213692,0.018503646900747222,-0.11462245185412234,0.07996122261999666,0.08183512427969296,-0.06171748103318103,-0.03184979554873183,0.06767878352116444,-0.017025948300077594,0.029974212803336193,-0.03177637960197067,-0.09386417901242333,-0.0696316986560658,-0.0881533230640072,0.07116280032692775,-0.07404740682776928,-0.010468858938750488,-0.03249008591787179,0.06321320454774619,0.15688595160966284,0.21686568736900083,1.0,0.08794087379276316,-0.03843416085368144,-0.0722703833089459,-0.01525927100009517,0.009926782558884219,0.04860743762190056,-0.12419829036101075,0.0905812581117304,0.05862864596703333,0.04603125079363701,-0.02427818774819578,-0.20212798406552301,0.023055305070917697,0.091495550834974,-0.1355409892071526,0.1668207960706237,-0.1328636075171432,0.15303568308216414,0.16814170090107675,0.04601355550580634,-0.019264212866983415,0.04606142400233901,-0.047945350092328566,0.07384451463756035,0.012614408967659722,0.3177562861723425,-0.0020130124897592325,0.011017896386922257,0.08524072196092108,-0.06788824029274271
PDCD1LG2g2,-0.208069845258838,-0.2105012327475617,-0.028557665557839305,-0.16240664407318828,-0.2014885418493784,-0.2922613257505515,-0.11596006082653411,-0.15584169346474994,-0.18432553950840228,-0.2288566813525898,-0.12545481386879206,-0.24271005470119458,-0.1502693634575703,-0.1005999477301359,-0.149289680546062,-0.019392368763111904,0.11890581797323403,-0.14008628977465665,0.10063482337557697,-0.12985705997454733,0.0690720943207896,0.060236249738979585,0.11860341263394192,0.033816296623296285,0.0857111949637995,0.05391546372654636,0.008309143273624994,-0.03139061416934904,0.1904854435293884,0.054909732519985585,-0.053694065466919516,0.017066609340986652,-0.050056901451369595,0.0973548957834768,0.05277507954191412,0.15268559299441026,0.00675740537388042,0.18004085229536504,0.13481604484742757,0.026967305846366717,0.09950792372457372,0.24755160432352788,0.08097208973760954,0.021904797375359504,-0.03606690953084416,0.031526928941402015,0.026760816199752034,-0.09508904238742748,-0.016410074111864653,-0.04077495189743779,-0.15418139796093586,0.033060814113060624,0.04649227370789186,0.08794087379276316,1.0,0.03119662237480643,0.05770870251928421,-0.08643620618971572,0.10510523515214974,0.1938936161468717,0.06669694805698871,0.19858944482718976,0.004369042561592219,-0.013634233897316574,-0.014347876583515317,0.09695732932973562,-0.04488364402875568,0.1859906751554286,0.03300280242827224,0.31334841171311945,0.060477574474265064,0.14131241888082435,0.03513720189177475,0.050378940787831915,0.0762148821106072,-0.11062417157409672,-0.01622872645556667,-0.00026477727343597455,-0.054497366689343484,-0.03477658701621054,0.07180139385334657,-0.017777363575533296,-0.1723031636108199,-0.05373287726357213
MARCH8g4,0.010110155643715911,-0.03685687737708558,-0.1061780903516046,-0.19471306018433251,-0.046110780190849375,-0.12999205677203338,-0.017715600140781815,-0.1337836939921,0.020797738320594308,-0.2074815939101126,-0.09595393560318115,0.05468008905486474,-0.08603498692615141,-0.14511670573489405,-0.13803277891050544,-0.14252036965047277,0.04050499015118776,0.09474093868368465,-0.18644821340629275,0.19456500199314025,-0.006815097598269728,0.05933371457659227,-0.06214400004979317,0.07893254571809623,0.10046754023757908,-0.1317546713173628,0.12164422208018424,-0.13587045353948268,0.12827409348407134,-0.009403040823821601,-0.05411008549729083,-0.04697884275345865,0.059711120663720765,-0.020181315266504435,0.1164904913616162,0.025253869017410953,-0.056288653187323755,-0.0661735206674307,-0.026578899518775352,-0.07471406433229003,-0.18079442223943476,0.00680941648469012,-0.055310425651383596,-0.10576476895416383,-0.03485088070736133,0.06536583476250381,0.053965935507084825,0.011564225741162048,0.019506371482189012,-0.014207635750700937,0.04048570069077931,0.14993782408851622,0.08155954399511037,-0.03843416085368144,0.03119662237480643,1.0,0.10535755545543822,0.17290721700367534,0.07336547704125843,0.13494738699048622,-0.07478451434593669,-0.025369694513912053,0.10959938982865619,-0.08915406830612432,-0.04477024839902652,-0.015339876449084855,-0.06504539483599805,0.04087989866541286,-0.05954724139546836,-0.07411003045661586,0.05291818418785683,0.07525871551728817,0.21174146756800752,0.10099367566959974,0.1300586632456657,-0.0221709044442468,0.06272716002624225,-0.03806975504566092,0.08511101752058658,-0.06358522002053622,0.029190599569897665,0.06960580789643486,0.08419698156170807,0.025164846914555002
TNFRSF14g1,-0.0388364280731973,-0.10160816716174216,-0.18871581893278672,-0.19681340961670582,-0.21992657636412263,-0.18997698504699792,-0.1733186166762461,-0.1993844703843541,-0.16566335470557242,-0.15287585443334173,-0.19710136171892098,-0.15218368959498113,-0.02574300125041004,0.009382933107758552,-0.1969530638820906,0.16125868300374632,-0.026611962957023734,0.16896276641987265,0.17583694875515107,0.08110990125624166,-0.009508320611069859,0.050446631135266005,0.2289241758594519,0.1916736092942151,-0.21046077958188733,-0.051276170444861865,-0.21415004106190563,-0.10680722699600392,0.22038079933723484,-0.12311005206985552,0.11798191551682036,-0.043215772652539716,0.151114263040739,0.28475090153353,0.029535667836754886,-0.01225778293878885,0.22841306378336984,-0.00682625325648515,0.07056001532623703,0.09001183308282316,-0.041553347711577295,-0.00034736317557239424,-0.023791862607309054,0.1146380094939472,0.06305144097106265,0.013828263245384968,0.03510636816285292,-0.016090648717070537,0.08301144562316216,0.05688491107358677,-0.0023841232773224703,-0.015147316784395,0.07339831468395357,-0.0722703833089459,0.05770870251928421,0.10535755545543822,1.0,0.38155881028163463,0.2773588436641734,0.09435483531456158,0.15432580551458286,-0.22372952902106388,-0.08652933618647658,0.1224169272851365,0.04165451520790534,0.17802909928059574,-0.07846147340081254,-0.09518070755837618,0.12606521451750885,-0.07983845053063329,0.18523629445361703,-0.01797143736967455,0.21337251409809932,0.020615608357799093,0.010254298464694622,-0.13804150854421315,-0.12803605806446772,-0.07032132120427842,-0.04151186061866907,0.09330318723794014,-0.09019925684578826,0.17311415934231858,-0.09106973029311027,-0.16864356512124007
STAT5Ag3,-0.044427194593465086,-0.016205411349494412,-0.17021918813473963,-0.08460297881375013,-0.15745531177919941,-0.18084130788387437,-0.3028780719063654,-0.1865104245476998,-0.1660528815643594,-0.19710991143764398,-0.31355767561155146,-0.16677514835372245,-0.20803340973135978,-0.23106790598712654,-0.25115593943376996,0.04665268874841032,-0.03325217796309676,0.1945135837918971,0.29623131138127695,0.15641825514951638,-0.035190325130708994,0.0909837365975927,0.07676484737328614,0.05441523722535469,0.063061955128071,-0.21357115100134136,-0.0058823928567190735,-0.2467717937677011,0.055726434852257485,0.007885346459419717,0.2529004185514474,-0.24141386637851164,0.09159172835615764,0.03281566806829665,0.014658423620968778,-0.17990853996810685,0.2814919687893337,-0.09008954916364016,0.0022620469117784173,-0.1769201955200548,-0.007775816890651935,-0.23084343503360455,-0.12009677350111114,0.02068011927501824,-0.10599428512660022,0.10859968215141029,0.15372295581861178,0.011418996139837607,-0.0035053000991427433,0.058323233396116746,0.04762447085234928,-0.03061883089234012,0.01755414381548118,-0.01525927100009517,-0.08643620618971572,0.17290721700367534,0.38155881028163463,1.0,0.3357455343253721,0.33407033346764214,0.017252592837779853,-0.11272877466425833,-0.1415978316346059,0.13910093412697658,0.11972491462353192,0.04833434237159751,-0.0038043137347803023,0.19404970023360485,0.22836465307895265,0.18627203998104672,0.19176835423088187,0.18692317337108916,0.3968732852109928,0.30568207800566694,0.14575382329949763,-0.05312247949307261,0.08807847303671971,-0.06278079303339398,0.07597494149657819,-0.06877294953034888,-0.11640399952875853,0.27082235577019687,0.06627680309416803,0.04048904980829493
